y,dep_delay,arr_delay,distance
485,-5,5,1389
491,-2,1,944
510,-5,-10,1020
535,-2,-21,1598
550,-2,4,266
560,-1,-38,1634
570,-4,-28,944
590,-7,-6,950
600,-5,-19,2586
646,-6,-18,416
618,24,17,212
660,-2,-4,214
690,5,10,1020
719,-6,-20,213
720,-2,-25,1096
735,-6,-20,1167
735,-2,3,1389
744,-6,-24,529
757,-5,-5,1400
780,-6,13,2475
780,-1,-3,719
809,-5,-1,273
780,27,12,214
810,16,0,1047
844,-3,-44,1400
870,-8,4,762
885,-4,-18,404
889,-6,-31,1416
882,2,-2,2565
895,-4,-41,1598
899,-6,-12,2248
890,6,-1,228
900,-1,-5,944
905,-4,-32,950
899,12,-5,213
922,2,-19,2565
930,-4,2,2475
930,-4,-16,1411
960,-15,-30,1065
960,1,-16,2586
956,8,2,645
960,8,-21,509
987,-1,-13,708
989,-1,-33,944
990,-2,-10,2454
1010,-4,-20,187
1010,11,19,2446
1105,-9,-25,2402
1110,-9,-20,636
1110,-4,-25,1069
1154,8,-10,2227
1136,37,0,1065
1170,14,-7,1005
1196,-3,-11,1626
1200,-3,-25,1400
1201,-3,-23,944
1215,14,12,2475
360,-1,-2,762
390,-6,-5,2153
389,-1,-4,1605
420,9,1,594
440,-5,-19,748
445,-3,-9,502
455,-10,-6,1096
475,-2,-5,2434
483,-8,6,1372
490,-13,-23,419
480,1,0,2586
474,14,-2,228
515,-11,-5,569
509,-5,-19,502
525,-2,-6,1008
540,-5,-12,264
539,-3,-3,1389
540,-3,-1,733
537,2,28,2454
480,60,59,1029
540,13,17,719
601,-3,0,2565
615,-7,16,719
630,-1,22,2475
640,-11,-10,301
630,-1,-3,2153
659,-7,-10,479
660,55,56,762
764,-5,-5,266
740,22,22,1020
770,3,2,738
790,-2,-15,1085
795,-6,-15,529
809,-3,-18,431
810,-3,-8,1047
825,-10,13,569
895,-15,-2,427
900,-6,-20,1010
894,0,-1,282
900,-5,-14,602
855,47,46,746
915,-2,11,1372
915,2,-15,997
922,-3,-15,2565
905,15,20,1389
928,-6,4,872
930,3,1,2475
780,166,225,719
865,85,93,762
960,-8,-12,1065
990,-6,4,2133
780,230,335,733
1005,8,25,746
945,76,73,1428
975,49,71,760
1049,-9,34,645
1049,1,2,937
1080,-5,21,2434
1079,-3,-22,950
1065,12,24,2425
1080,-2,-2,762
1080,24,20,184
1109,-4,4,529
1110,-4,6,541
1085,36,67,733
1114,10,-7,1029
1140,-1,-7,1183
1125,16,31,2586
1160,-5,-8,2227
1180,-3,3,1076
1160,31,42,529
1200,-7,-13,1826
1200,56,47,184
1115,143,132,143
1160,107,72,1182
1228,40,35,404
1202,74,49,200
1185,164,164,94
1310,61,60,944
1349,62,58,264
1290,122,134,1076
1266,169,172,828
345,-4,-26,1089
360,-9,-25,1076
360,-7,-7,488
360,-7,-7,184
360,-1,-2,746
371,-7,-26,1069
375,0,-25,1411
400,0,-3,738
410,-5,-4,1620
420,-3,-5,214
420,28,15,719
450,-1,-13,1608
450,1,3,2586
465,-8,-19,266
475,-2,-7,711
480,-4,-26,1089
485,-6,-25,1005
479,0,-10,1389
490,0,-6,1010
490,6,-11,997
480,29,20,2586
515,-5,-9,569
522,-5,-23,1005
525,-7,-22,1521
535,-5,-27,254
399,132,127,319
540,-6,-19,746
540,-6,-21,184
546,-10,2,199
530,14,12,2586
561,-6,9,2475
525,32,9,1416
585,-4,-1,2248
605,-7,-21,544
610,-1,14,229
555,78,63,950
675,-4,-17,335
690,-8,-11,544
705,-6,-12,937
720,-4,-13,541
725,-8,-10,738
720,-2,-14,733
710,9,-2,764
740,-7,-9,427
749,1,-5,200
760,-6,7,1372
740,15,20,1020
718,47,34,1074
780,-5,16,2475
780,2,-12,762
895,-8,9,2475
890,-2,-3,1020
899,-8,-17,2454
895,-2,38,1005
896,-2,-12,937
912,-6,-6,748
920,-5,-9,1096
929,-4,-20,198
922,3,9,2565
883,44,50,1092
917,12,17,872
920,19,38,594
944,-5,1,544
950,-6,-3,1069
946,-2,-12,1183
970,0,2,569
960,12,-1,1029
960,13,-2,509
905,86,52,641
998,-1,-10,2565
1020,-10,-22,569
1030,-8,-10,541
1020,13,20,1417
1041,-3,-7,2586
1045,-5,-5,1969
1080,-7,-5,733
995,85,69,296
1090,-10,-14,479
1090,-4,-5,1020
1093,-4,6,277
1110,-6,-17,488
1125,-4,-1,2586
1130,-4,-4,2454
1130,-3,-8,1076
1110,32,36,764
1170,-4,-8,631
1196,-5,20,1626
1155,40,41,529
1200,-3,21,2475
1045,159,145,1400
1225,-4,15,187
1260,-6,-6,214
1240,20,-1,647
1267,-5,-15,200
1349,-3,-15,264
1439,60,50,1617
360,-7,-10,228
360,-5,-4,214
360,-3,-3,762
360,-3,-1,569
370,-6,2,463
375,-7,-5,529
390,-7,-18,733
390,-4,-7,748
420,-7,-10,2586
420,-7,-17,2475
449,-13,-17,1035
462,-8,-21,445
450,9,1,1608
475,-5,-3,2434
479,-8,-15,1389
485,-10,-19,1005
510,-10,-1,229
523,-1,-2,872
540,-10,-21,2446
530,1,17,479
545,-4,2,502
555,-6,-19,1089
564,-10,-8,659
612,-5,-7,292
615,-7,-11,2133
629,3,-9,1400
640,-5,-7,301
646,-10,-26,416
660,-10,8,502
660,-5,-5,1990
660,-4,5,1076
670,-8,-21,1096
667,-1,-22,2454
675,-5,-28,1023
685,-6,-10,733
695,-1,-8,1010
695,0,-5,246
720,-10,-2,2475
719,-3,4,419
645,81,89,2586
705,28,23,937
750,-7,3,733
740,11,31,1020
767,-3,-20,319
780,-5,7,762
779,-4,1,733
780,-4,-11,2227
809,-6,-1,273
820,-8,-14,1076
835,-4,-22,2133
839,-7,-15,1389
834,2,-7,1023
855,-4,-12,746
870,-8,-17,828
880,-4,-16,1182
899,-6,-23,1504
875,20,12,812
905,0,17,1089
880,35,63,229
920,-5,0,733
895,33,44,1598
947,-5,-12,1107
960,-7,-27,944
950,13,37,431
985,-6,17,764
990,-7,-29,1089
990,-6,-9,301
990,-5,-28,2133
995,-10,-19,2475
995,-6,-19,765
1005,-6,-6,1620
1080,-6,-11,184
1110,-6,3,764
1110,-4,-23,2434
1117,-9,-7,301
1115,-1,-8,143
1140,-5,-8,2586
1131,12,-2,1416
1149,11,4,228
1172,-8,-16,1023
1170,-3,-7,631
1180,-9,-18,733
1200,-2,-1,762
1200,13,18,733
1240,-5,-17,647
1260,-11,-15,214
360,-9,-2,184
361,-9,-36,529
360,-6,-3,502
360,-3,3,762
390,-7,-29,529
390,-2,17,762
392,-3,-15,642
415,-7,-23,1598
420,-9,-13,762
420,-6,-10,214
428,-4,-22,1085
445,-8,-22,1147
465,-1,-12,1400
485,-7,-26,1005
483,-4,-29,1372
483,-3,-19,2565
474,11,6,228
490,-3,1,997
509,-10,-10,277
510,-6,-9,1020
510,-3,-10,760
515,-5,-11,1131
509,11,8,946
520,0,9,2434
525,-3,-20,2402
545,-15,-22,2454
540,-2,-6,2475
546,-6,-20,488
573,-5,3,200
590,-17,-32,397
600,-2,-21,762
605,-1,-2,544
615,-4,-12,541
630,-6,-5,2248
660,-7,4,214
630,35,36,1005
689,-1,6,1389
645,54,51,820
720,-11,10,733
739,-9,-20,533
756,-4,-10,502
790,-4,-9,937
795,-8,-18,2153
805,-7,-31,2454
806,-6,-15,445
808,-1,-14,1065
825,-4,26,431
820,19,8,2133
870,-4,-16,828
880,-9,-21,1182
883,-4,-14,1092
886,-5,-16,583
893,-6,-13,2133
900,-3,3,1620
899,0,-20,1504
899,8,14,762
910,-2,-16,488
920,-3,1,1096
920,1,11,529
930,-7,7,746
929,-1,-11,200
935,-1,-12,1074
930,20,32,2586
945,5,-5,1428
960,-6,-5,820
975,-3,25,762
971,2,-21,1028
1015,-14,0,888
1010,0,18,1620
985,28,13,187
1020,-3,-8,1069
998,20,14,2565
1025,6,5,1620
1049,2,-17,2227
1077,-12,-5,1035
1085,6,15,711
990,124,133,2586
1135,-15,-21,1023
1138,-3,-1,2248
1141,-4,-21,2153
1140,-2,50,719
1140,-2,6,610
1140,1,15,762
1170,-7,-22,1017
1200,-10,-32,533
1169,28,1,2454
1200,-3,-21,184
1215,-8,-18,483
1225,-1,-3,2475
1267,-8,-16,200
1290,54,41,1626
1375,98,86,187
300,-3,-17,529
345,-3,-4,1416
360,-9,-20,184
360,-5,-10,214
360,-1,4,762
375,-6,7,1065
395,-3,-12,1005
399,-5,19,2454
405,-4,-22,1182
410,-5,-13,187
420,-7,-6,1990
420,-3,-5,733
435,-6,-15,888
470,-9,-7,1134
475,-3,-11,636
490,-5,8,2446
475,22,7,340
505,-4,-6,419
520,-6,-10,762
525,-4,-32,1521
525,-1,-25,1416
530,-2,-3,2586
510,21,13,213
540,-7,-17,1389
540,-6,2,1096
540,-6,6,2446
545,-5,13,762
537,4,15,2454
550,-7,-12,266
550,-6,-32,1089
560,-3,-10,1634
600,-11,13,4983
600,-9,-9,214
599,-2,21,2227
605,-5,9,1020
625,-4,-13,2586
690,4,10,461
705,-5,2,746
705,1,12,725
720,-6,-11,2475
720,-2,-2,187
725,16,12,711
780,-12,1,2586
780,2,28,2454
809,-6,-8,273
828,-5,-13,200
831,-7,-10,1096
838,-9,-21,946
820,12,17,2133
835,6,21,2133
872,2,1,2565
878,2,-2,1428
895,-4,-28,944
899,-5,-16,1504
895,1,-20,1389
920,1,32,1096
930,5,-4,2586
945,-8,-23,605
945,-4,16,1605
947,-2,3,1107
960,-5,0,184
960,-1,-20,1029
970,-2,-7,1065
985,-7,-36,427
990,0,15,762
1020,-8,-23,569
1019,-6,-11,2576
1050,-9,-21,427
1050,-5,7,479
1050,-1,13,2586
1050,2,15,1089
1075,-8,-1,602
1080,-2,10,762
1079,0,6,950
1093,-3,7,277
1095,4,29,2475
1075,46,42,1080
1125,-4,7,419
1140,-4,-8,214
1147,-4,9,284
1170,-6,-3,483
1169,-4,1,2248
1172,-2,-10,1023
1155,24,27,529
1185,-6,-5,502
1195,-5,-5,866
1200,-7,-2,214
1200,5,-11,184
1219,-7,-6,2454
1225,0,1,2475
1245,9,-1,1521
1260,-2,-12,764
1266,2,-11,828
1280,-2,-13,2565
1290,-7,-20,213
1289,58,44,937
1300,61,38,1005
360,-3,-5,733
360,-3,0,2565
380,-4,4,1008
385,-3,-16,748
395,-11,-3,1416
405,6,36,1389
420,-7,-4,733
430,-5,22,2565
445,-3,-11,748
449,-6,-13,1035
450,-5,-36,1035
466,-8,-21,1041
465,-6,-11,1010
475,-1,-8,636
495,-9,-4,1428
475,12,18,711
515,-7,17,1131
530,-7,9,733
530,-4,6,1605
540,-12,-33,296
535,-1,26,502
548,-12,-12,645
545,-7,-11,2454
555,-5,-5,1096
510,57,47,229
585,-4,30,2248
600,-8,17,733
600,-7,1,764
600,-7,-2,184
600,-5,9,1416
598,-3,5,549
601,3,-13,1068
580,29,23,963
615,4,13,2133
630,3,24,1005
640,-5,5,301
650,-7,-4,488
660,-10,-26,944
660,-7,-6,184
700,-5,-26,1096
720,-9,1,214
705,7,18,746
690,28,14,461
725,-6,-6,431
720,0,22,187
735,29,18,282
780,-10,-9,719
779,-3,-7,544
780,-4,-1,2475
779,6,-5,544
795,8,35,733
805,4,2,301
825,23,23,725
869,0,10,1020
888,0,-23,1085
878,14,-1,1428
895,16,16,1096
960,0,-12,764
990,-6,12,2133
990,-4,-36,1598
995,-6,-7,2475
1000,12,-13,290
1049,-10,8,2565
1049,-2,-17,937
1060,-6,-3,228
1020,35,11,1416
1065,-4,1,2586
1020,43,9,1085
1080,-6,-2,431
1045,39,28,1148
1050,36,31,529
1049,47,76,2565
1095,4,-17,1096
1110,-3,-7,541
1080,36,18,335
1150,-2,-26,944
1084,87,90,2133
1170,11,3,229
1080,110,78,1023
1185,44,48,502
1205,40,37,1069
1250,6,-3,187
1265,8,-12,1065
1229,50,42,419
1205,79,112,725
1200,96,80,733
1049,253,330,2227
1319,-5,-4,143
1439,-8,-15,1598
360,-8,-13,96
360,-3,3,944
360,-1,-5,762
360,12,-2,1389
390,-10,-7,950
410,-3,-15,187
410,-2,-9,944
450,-7,-23,200
450,-2,14,2586
450,-1,-11,1608
465,-5,-7,746
450,17,13,997
480,-2,-2,762
483,7,14,2565
464,32,17,937
449,52,77,2454
505,-3,-4,427
510,-4,-1,187
510,1,11,1620
490,22,8,116
520,-5,-12,762
540,-4,-19,2475
540,-3,-14,762
560,5,4,264
550,18,4,1089
585,-7,39,2248
600,-9,-28,184
599,-5,7,228
600,-1,20,1620
645,-8,-12,1076
690,-2,-2,1008
690,-2,8,1020
700,-4,-22,1096
702,6,-1,762
695,16,2,1035
720,-8,33,2475
725,-7,-10,431
740,-11,-10,764
779,-16,33,479
780,-10,-26,762
765,9,7,944
780,3,24,2454
790,-3,-6,937
800,0,-1,544
809,-5,11,645
825,-5,-6,569
809,12,13,1069
840,-5,-7,762
884,-7,-11,264
883,-5,33,1092
885,-4,-16,1076
890,-6,-23,541
895,-6,-28,944
900,-6,18,1005
895,-1,1,427
900,-6,-11,733
900,0,-6,2422
910,-9,-36,1035
870,42,36,266
960,-5,-14,2586
960,-1,-13,719
985,-7,-8,187
921,62,65,594
990,-3,-12,1089
990,-1,-7,2454
1000,-6,-13,290
1005,-7,27,2475
1010,-5,-16,1076
989,19,9,1035
1020,-9,-36,1096
1020,-4,-27,1085
1049,-11,-36,2565
1065,-6,-19,725
1080,-10,0,533
1095,2,16,2475
1110,-3,-4,2569
1110,-2,1,1068
1132,-1,-8,1085
1140,-8,-33,762
1135,2,-15,2565
1172,-5,-32,2521
1170,0,17,1017
1170,5,26,1587
1185,0,24,427
1199,7,-14,200
1259,-2,-9,820
1259,0,-7,740
1295,-7,-3,2475
1370,-10,-11,209
1370,-6,-3,301
1439,-8,18,1617
360,-5,-2,1028
370,-5,-16,1085
395,-7,-21,1416
405,-7,-17,1389
420,-11,-12,594
418,1,-7,1068
420,-1,-15,2475
470,-1,-27,1623
487,-9,-27,1092
495,-5,13,2133
500,-1,-20,213
500,-1,-4,529
510,1,-13,1620
502,35,4,2425
550,-11,-32,1076
540,0,-6,1069
587,-2,-11,1598
590,0,0,397
599,-1,-20,2227
630,-5,-9,2153
660,-9,-17,1990
657,-4,-33,254
660,-6,-11,488
660,-3,-7,762
675,-3,-18,1096
672,3,-9,1023
705,-1,-6,746
711,2,-2,762
710,4,-5,764
720,1,-22,2475
765,-2,-12,1411
764,11,-8,488
779,-2,-17,544
779,-2,-6,335
780,0,-15,2586
790,-8,-26,585
786,14,43,748
805,-4,-7,1008
820,0,-23,1076
840,13,0,184
855,20,16,746
869,18,20,1020
895,-3,-22,1389
895,5,-9,1096
910,-5,-8,488
900,7,5,431
915,-1,9,483
886,29,21,1065
799,120,118,209
920,0,-9,529
930,-8,-8,944
929,-4,-5,725
930,-4,-4,419
900,27,23,1620
929,-1,-20,1400
945,-5,-8,589
944,2,-21,544
950,-2,-1,711
929,21,-5,198
971,4,-13,1028
985,-9,8,427
975,3,-12,760
1000,-4,-20,290
1010,8,1,2446
950,75,71,740
1049,-8,-50,2227
1050,-3,-19,762
1050,-2,-16,2465
1049,0,-15,937
1060,-1,-11,2153
1060,14,13,228
1084,-7,0,2133
1077,11,1,1035
1080,20,32,431
1149,-7,-2,228
1138,11,-2,2248
1165,-5,-27,1096
1135,44,16,1023
1170,28,34,1587
1169,30,6,2248
1200,-1,0,187
1172,27,3,1598
1200,10,-2,214
1218,-4,-21,1028
1235,-9,-22,604
1230,-4,-22,711
1030,197,198,872
1210,17,13,1008
1140,90,112,1598
1200,35,54,184
1239,-2,11,2454
1196,58,55,1626
1250,24,31,187
1245,34,8,641
1260,20,1,950
1267,29,13,569
1305,8,11,1069
1299,44,63,301
1270,140,108,500
360,-10,-13,1076
360,-5,-15,184
363,-3,-6,212
365,-3,-4,711
360,4,-9,502
385,-7,-19,200
390,-8,-23,529
390,-3,6,282
395,0,-9,1605
399,1,-6,319
420,-4,-17,1028
425,6,-9,1598
435,-3,-9,1147
470,1,-26,1623
480,-5,-16,184
485,1,-18,461
494,-4,-9,1092
510,-18,-45,229
502,-7,-17,533
530,-4,-24,2586
540,-5,-27,719
545,-4,-13,273
548,7,-11,1028
564,-7,-7,659
485,77,97,1035
570,-1,-20,4963
575,-4,-23,725
580,-1,-20,963
599,-6,-37,2227
599,-4,-4,725
600,5,-12,2248
640,-9,-4,301
630,1,-27,2153
695,-1,-18,1010
705,-10,-19,937
690,15,-15,461
708,-3,-32,544
711,3,0,2475
720,-3,-4,213
720,-1,-9,541
728,-2,-10,1028
750,-3,-23,937
766,-1,-26,502
780,-9,-26,214
780,-7,-27,184
831,-2,-16,1096
828,2,4,200
884,-7,-5,264
899,-5,-15,762
895,4,-6,1096
899,19,9,1504
930,-3,-25,2586
930,1,-22,2586
945,-6,-32,589
885,62,46,1076
955,-6,-37,335
960,-8,-16,762
955,0,-4,605
959,0,3,1069
945,14,6,1605
985,-1,3,427
995,-4,-11,184
990,3,-4,2586
1008,-7,-14,246
1020,0,-15,2586
1020,3,-1,764
1020,5,16,213
1020,15,2,1069
1045,-3,-14,2454
1055,-2,-18,937
1050,6,-13,1605
1079,2,-38,2475
1085,3,5,997
1100,-7,-12,502
1120,1,-7,1096
1135,-6,-16,1023
1050,84,73,427
1136,2,-9,1065
1139,3,-13,740
1150,13,25,1389
1185,-7,-29,94
1196,-3,-18,1626
1200,-5,0,762
1170,44,29,1005
1235,-5,-15,213
1240,-10,-23,647
1215,18,-16,2475
1245,-7,-15,997
1271,-5,-8,529
1280,-6,-49,2565
1317,-5,-12,200
350,-4,-23,1576
360,-8,-15,184
360,-5,-18,2586
360,-3,-5,502
375,-3,-9,529
390,-4,39,1074
418,-5,5,1068
420,-6,-3,2586
458,-10,-5,445
450,-1,3,1428
445,7,1,748
470,-9,-7,1134
480,-1,-23,2586
485,-5,-12,1005
485,-3,0,1035
485,-3,-10,461
490,-3,-23,2446
495,-5,-5,2248
500,-9,-12,213
483,8,-20,2565
522,-5,0,1005
525,-6,-4,1521
537,-5,-6,2454
570,-12,-18,1076
570,-10,-21,950
510,61,67,760
598,-6,-22,549
599,-4,2,746
621,-14,-16,1069
618,-7,-23,212
605,16,-3,1020
630,-6,-33,2153
630,0,-16,2565
660,-13,1,762
659,-5,-19,719
674,-4,-14,997
690,-6,1,1085
708,-5,-31,544
735,-3,-11,2133
735,-2,10,1400
749,-2,-15,200
770,-2,-4,187
780,-3,2,2586
766,26,21,488
805,-9,12,1008
809,5,25,1372
820,-4,-14,1076
827,-1,1,1023
828,0,-9,200
839,16,2,187
886,-1,-15,1005
888,-2,-19,1085
895,-5,-27,1598
900,-4,13,1005
893,4,-12,2133
920,-3,6,1147
947,1,9,1107
960,-5,2,1010
959,0,6,820
960,1,3,944
945,18,12,1389
970,-4,-21,2402
990,0,8,445
1020,2,16,2248
915,113,113,340
1035,-4,16,765
1035,-1,4,1521
1049,-5,-42,2565
1050,-1,-13,2586
1045,9,-32,2454
1085,5,7,997
1093,-1,12,277
1080,14,26,214
1109,-6,-8,529
1095,9,3,888
1105,3,42,760
1125,-4,8,738
1110,14,-13,2569
1130,-3,-35,2422
1140,-5,-29,2446
1140,6,18,733
1126,24,46,764
1140,13,-7,1598
1110,72,48,488
1135,50,67,431
1154,31,9,2227
1175,11,21,1010
1200,25,33,184
1140,89,65,740
1250,-5,1,187
1310,-3,1,246
1312,24,16,872
1439,-2,8,1576
360,15,9,719
390,-4,-5,544
375,32,46,541
421,-1,20,301
430,15,36,1096
465,-12,33,1010
465,-5,-29,1400
470,-5,1,1623
480,-7,17,1182
475,-1,32,636
480,-4,-20,733
502,-3,-36,2425
505,-1,-2,419
510,-3,-22,479
510,0,-16,764
509,3,9,946
525,-6,-26,1521
540,0,-4,2475
565,-1,26,1085
565,-1,-32,1504
600,-5,-13,2586
600,-4,4,764
599,-1,-2,228
600,0,-34,733
595,14,0,738
615,-2,9,1035
675,-1,-28,1389
680,13,-16,1620
674,29,-1,1620
685,29,10,888
720,-6,-17,187
695,20,-5,1008
779,-7,-15,479
780,0,-14,719
790,-5,22,1028
779,7,19,544
740,46,49,427
795,-7,-12,569
809,-1,0,273
809,0,-2,645
830,10,41,1096
855,0,-29,2454
875,-1,-22,812
890,-5,-15,184
893,-3,-24,2133
895,-2,-11,1598
899,0,-29,1504
905,-2,25,950
495,408,396,301
920,-7,-18,733
900,31,28,529
945,0,-22,605
949,6,0,1068
975,-6,-10,760
885,88,135,1076
981,-5,-25,1605
940,41,19,765
915,69,80,997
990,-4,1,2133
955,32,33,1428
970,19,8,569
975,26,2,1417
1010,-1,-1,589
960,63,47,733
975,50,70,431
985,51,56,427
940,104,95,404
995,70,76,296
1080,-2,-27,2434
1090,-7,0,1020
1091,-4,-8,404
1045,47,41,1148
1110,-7,8,509
1110,-2,5,760
1045,69,53,2454
1140,-9,2,184
1080,52,78,1023
1129,4,11,2422
1120,24,50,1096
1117,30,45,301
1084,70,37,2454
1005,155,172,746
1095,87,110,1391
1205,-5,-24,719
1185,66,99,94
1227,26,31,645
1260,-6,16,214
1305,0,28,1069
1259,97,88,740
1140,223,206,748
1280,110,60,2565
1370,25,33,209
360,-2,-5,569
373,-8,-18,645
375,-3,-19,1065
390,-6,-13,502
410,-1,-24,944
420,-4,-13,1076
420,0,-6,2475
425,-3,4,2402
428,3,-1,1085
450,-9,8,1608
440,2,-12,1416
450,0,-21,2565
450,2,7,96
486,-12,-22,1620
480,-4,-28,2586
480,2,15,214
490,-3,6,1010
491,-4,-20,944
520,-4,-19,2434
525,-3,-22,1521
540,-6,11,2475
470,68,54,246
565,-5,-39,1504
589,-3,-10,944
525,63,43,1416
600,-5,31,764
625,-4,-13,1389
630,-2,-6,1005
625,3,-16,2586
656,-5,-3,378
660,-6,-12,1990
715,-4,-16,1020
696,55,45,116
763,-5,-20,200
720,39,13,641
767,-5,-5,319
770,-3,7,187
575,195,164,725
795,-4,-2,733
810,-16,-32,1047
790,5,-2,1028
825,8,-4,1065
855,-1,-14,746
890,-10,-22,228
884,2,-7,264
888,1,-17,1085
895,-4,-2,425
901,3,-14,1400
912,0,-11,748
920,-7,-22,733
860,69,58,1605
940,-6,-26,765
940,-3,-20,200
949,-2,-10,1068
899,56,35,1504
1035,2,-13,1521
1135,-16,-37,431
1129,-8,-21,2422
1145,-7,-11,209
1140,2,12,1598
1180,-10,-27,733
1050,132,129,427
1185,-2,-4,427
1149,133,105,228
350,-5,-4,1576
430,-3,-25,1096
485,-8,-12,431
456,31,22,427
540,-4,-29,1389
545,-6,-18,502
570,-5,-18,1076
571,-6,0,1065
570,-1,-10,950
600,-8,0,2248
610,-10,-9,229
615,-6,-19,733
654,-1,-18,719
660,-6,-14,1076
660,-4,-13,1990
685,-3,-10,282
713,-1,-14,1605
720,-5,-19,762
720,2,0,213
730,-4,-21,1389
735,-6,-27,1400
735,-5,-30,1167
737,-3,-9,533
767,-5,-15,187
770,-4,-6,187
780,-2,1,2227
885,-4,-22,944
895,-3,-16,1389
899,-5,-26,746
915,-4,-14,340
945,-1,-14,589
960,-6,-17,762
975,-3,-24,760
1005,-6,-28,725
1005,-3,9,2475
1005,-1,-3,2475
1010,0,-14,187
1020,-5,-26,1069
1110,1,-10,944
1110,2,-18,509
1105,7,-36,2402
1140,-10,-13,2475
1140,-9,-39,719
1160,4,-13,738
1180,-15,-35,1076
1170,-4,-2,483
1218,-9,-30,1028
1225,-10,-33,1085
1335,-7,-26,143
1349,-8,-18,264
1439,-10,-8,1598
360,-6,10,2586
360,-2,-1,1598
380,1,-8,997
390,-4,-18,746
405,-4,-29,1389
405,6,-1,1182
445,-6,-27,502
445,-5,-20,1085
449,1,-1,2454
465,-7,-2,266
463,0,7,1608
480,-5,-2,1068
480,-5,-29,1096
485,-7,-24,1005
495,0,-17,404
500,-4,-12,529
505,-6,-14,419
510,-5,-21,740
510,-3,-30,479
515,-8,-26,733
535,-6,10,1598
535,-5,-14,502
545,-5,-29,1074
540,12,9,1085
560,-5,-11,264
564,-2,-5,1634
593,-7,-30,1065
605,-1,-27,1020
615,-6,-16,2133
630,-1,-12,2586
495,157,133,1620
660,-6,-26,502
672,5,-8,1023
716,2,-3,762
809,-5,-15,273
840,-7,-15,762
830,26,-1,1096
880,1,-19,502
889,-5,-27,1134
886,3,-21,1005
885,9,0,1065
885,15,17,1076
910,-2,-37,1089
935,-11,-21,1074
920,6,41,997
940,-4,-19,1391
950,-6,-23,1069
875,70,44,812
987,-6,-15,708
990,4,-20,937
1005,-6,-18,746
1020,0,-25,733
1040,-1,-28,1372
1050,-6,-19,762
1050,-3,-12,2465
1049,6,-37,2565
1079,-14,-41,950
1090,-3,-25,1020
1090,8,-3,2465
1110,-10,-29,544
1080,23,8,746
1105,16,-12,2402
1154,4,-13,2227
1191,2,-17,94
1175,34,-7,288
1201,10,-9,944
1205,7,-1,725
1210,5,-15,1008
1240,-1,-22,1134
1225,18,-2,2475
1240,3,18,2475
1280,7,-5,937
1305,-5,-15,1065
1317,50,38,200
340,-4,-5,1089
360,-6,-20,96
360,-4,-14,488
360,-2,-19,404
360,0,-19,733
375,-3,-23,1065
390,-2,-13,748
390,-2,-13,1023
395,-4,1,200
390,8,-8,1074
405,-5,-12,1389
374,30,31,463
410,-4,-14,799
420,-12,-32,733
410,-2,-10,944
420,-5,-12,762
420,-2,-17,950
440,-2,-25,1089
440,10,3,1416
475,-6,-26,340
470,2,-13,1428
480,-4,-18,187
485,-6,-1,431
490,-4,-9,1010
505,14,1,427
525,-4,-17,544
475,47,31,2434
515,8,-2,1131
501,32,27,533
540,-6,-29,937
535,0,-12,1598
540,-3,-27,733
545,-1,-8,1074
550,-6,11,1076
570,-9,-5,950
575,0,-2,725
600,0,-24,2586
575,37,47,1065
625,-10,-25,708
630,5,-6,2475
621,17,7,1069
645,-1,-27,1134
649,1,-24,872
659,-2,-46,2454
660,15,8,214
690,-3,-21,1085
705,-5,-18,937
695,10,-5,1008
720,-6,-12,733
740,-3,-14,427
764,-2,-15,488
780,-6,-6,266
765,12,-2,1411
769,25,-1,2565
809,-8,-13,273
810,-3,-15,1047
805,18,-3,1008
739,91,101,533
831,4,-13,1096
835,14,5,502
859,4,14,1035
825,39,24,2133
795,78,62,569
880,-1,-10,502
899,-1,-24,2454
894,9,9,282
900,5,23,214
915,-8,-21,997
930,-1,-7,2475
959,-5,51,1069
960,-3,-26,1089
970,-4,-17,1020
890,83,90,228
985,-7,-11,719
990,16,26,200
1020,-8,-43,1096
1020,0,-12,2586
1020,5,-4,213
1049,1,-12,937
1050,3,-30,2586
1079,0,-27,2248
1080,14,8,888
1105,-2,-24,738
1109,-5,-10,529
1110,-2,-3,509
1125,-7,-17,1020
1135,-7,28,1023
1110,25,23,1069
1125,16,19,419
1168,3,5,2425
1170,2,-12,228
1170,6,25,762
1200,2,0,184
1172,32,36,1598
1224,-7,-4,725
1219,8,15,2586
1215,14,-26,2475
1230,12,-1,711
1280,-12,-25,529
1290,-4,-16,1626
1277,10,-8,541
1287,15,5,1400
1305,2,1,1065
1250,60,56,416
360,-5,-18,762
360,-4,-7,1065
360,2,-8,733
390,-5,-9,1020
395,-8,-15,1416
395,-1,-2,1008
420,-7,-13,1028
425,-5,-47,2402
365,56,46,488
430,-3,11,2565
427,11,7,937
460,-7,-34,733
471,-1,-28,719
475,-2,-19,711
483,0,-36,1372
490,-3,-27,2446
490,-3,-13,997
425,65,51,605
495,-2,-33,1428
520,-8,-17,762
523,-7,-21,544
525,1,-27,2402
525,12,-5,1008
550,-4,-10,266
570,-16,-8,950
585,-8,-50,1372
585,-2,11,1096
585,-1,-3,2248
589,-1,-4,944
601,-4,-2,2565
600,-2,-2,2586
610,20,5,719
630,5,12,2586
550,88,59,544
649,-2,-18,872
660,-1,1,1990
