y,dep_delay,arr_delay,distance
1235,-10,-7,213
1245,-6,-12,1521
1089,153,145,2133
1248,1,-7,1167
1260,-7,-11,1182
1270,-7,-20,500
1290,-7,-5,1076
1287,-1,-18,1400
1305,-5,-10,199
1335,80,61,143
300,-3,-8,529
345,-6,-6,1416
360,-5,-15,502
360,-3,9,746
375,-3,3,529
380,-6,13,1008
390,-3,9,529
395,-4,-16,1416
415,-3,-30,1598
420,-5,10,214
425,-3,5,1389
450,-11,-22,2565
455,-8,-7,1096
462,-11,-10,445
480,-6,-23,944
483,-7,4,1620
480,3,-1,2586
495,-9,6,1620
489,-3,-21,1080
490,-2,1,2446
500,-2,14,2133
510,-8,-8,1008
502,1,-1,2425
510,-5,-10,1620
510,-5,-5,200
537,0,-9,2454
555,-5,-28,1096
530,26,19,479
564,-7,0,659
545,17,-3,273
565,2,-4,1504
545,23,30,762
570,1,-5,1076
585,4,-1,2248
573,18,13,200
600,-5,-17,2586
610,-13,5,229
615,-9,-17,541
630,-8,-4,1005
665,-1,2,1620
679,-8,-22,2475
689,-8,12,1074
715,-2,-24,1605
720,-5,3,541
765,-3,-10,944
770,-3,3,1990
779,-4,-11,544
780,-2,-13,719
780,14,5,2227
740,62,67,427
805,4,-5,1065
765,44,27,888
790,20,16,1085
806,26,45,445
835,0,20,2133
880,0,11,1182
885,-5,-18,1076
895,-3,-18,187
900,-5,-18,184
905,-7,-13,950
865,49,52,762
930,2,9,2475
920,16,14,529
960,-10,-14,820
923,37,62,719
970,0,1,1065
960,31,45,483
985,10,11,187
985,13,37,764
1020,-2,9,762
1030,-8,-9,872
1005,25,35,725
1049,-5,-1,937
1020,50,58,569
1080,-3,1,184
1080,11,37,214
1098,9,21,2434
1110,-1,6,636
1110,4,-7,2569
1115,0,2,1605
1150,-6,-4,1389
1129,17,15,2422
1109,51,61,529
1140,24,32,610
1180,-4,-14,733
995,183,190,296
1200,-6,1,762
1205,18,25,1069
1260,-2,3,184
1270,-3,5,937
1185,88,88,94
1200,79,71,733
1210,75,70,187
1250,50,48,187
1270,32,43,502
1267,85,68,200
1439,-2,2,1598
373,-3,-1,645
399,-8,-18,319
399,-4,-1,2454
420,-5,-17,950
420,-4,-13,2475
425,-7,-27,605
455,-9,0,1096
465,-1,-9,746
474,-4,-15,228
480,-8,-18,184
480,-2,-1,1182
485,-3,-10,1005
516,-10,-21,200
510,-3,4,1620
510,-3,4,2475
525,-1,-14,2402
612,-5,-26,292
615,-8,-23,2133
618,-7,-12,212
615,13,-2,1035
630,0,-10,1005
650,-1,-25,488
660,-6,-10,719
660,-2,-8,488
675,-2,-15,431
695,-7,-14,2565
689,8,-9,1389
667,33,4,2454
720,-3,14,2248
705,28,3,284
695,50,46,246
740,6,12,1020
765,24,12,944
780,17,16,760
770,31,13,738
809,5,1,1372
825,-3,-4,431
844,1,2,1400
865,-7,-4,762
869,-9,-19,1020
872,-1,-19,2565
885,-5,-8,1076
875,12,-16,812
900,-3,-10,944
900,-2,-11,529
908,-4,-9,733
930,-11,-5,2475
950,-4,-11,711
950,-2,-6,431
955,-5,-9,544
980,1,-9,1096
970,12,1,2402
995,-4,-10,2475
1005,-12,-22,746
1010,-1,-7,589
1020,-6,19,1417
1020,-6,5,266
1030,-2,1,872
1034,16,14,277
1049,1,-7,2565
1055,-2,-19,1089
1080,-8,-21,746
1080,-1,3,335
1085,-4,-8,711
1093,-4,-10,277
1095,-3,18,2475
1085,22,41,888
1120,-7,1,1096
1131,-1,-10,1416
1140,0,-7,719
1114,36,24,1029
990,171,167,445
1170,-1,19,1020
1170,0,-2,746
1160,11,6,1990
1169,3,-3,2454
1175,26,20,589
1170,43,33,1005
1227,-8,-14,645
1085,137,138,733
1210,13,7,1008
1240,-5,-3,1134
1260,-11,-2,184
1260,-11,0,214
1260,-8,13,544
1084,169,157,2133
1260,-1,-14,1182
1240,24,32,1325
1270,-3,2,937
1305,-1,-18,199
1290,30,35,1076
1439,-2,11,1598
360,-7,-11,212
360,-1,-15,502
360,5,5,762
385,-8,0,200
390,-11,-23,950
385,-5,-14,2454
390,0,-6,1068
399,-7,-30,2475
405,-4,15,746
420,-7,-20,762
420,-1,-15,2475
430,-3,-17,1089
400,28,20,997
445,-2,-14,828
450,-4,-10,738
450,-1,-14,1608
466,-4,-26,1041
470,-1,-7,1005
480,-5,-17,1068
485,-7,-17,1005
510,-9,12,740
465,38,57,2422
510,-6,-19,427
510,-3,23,187
530,-2,-23,1605
570,-11,-38,1076
570,-4,-37,431
360,211,211,944
575,5,-3,1035
601,5,2,1068
625,-5,-12,2586
649,-2,2,872
695,-6,-11,1010
720,-7,-26,585
779,-8,-5,544
809,-8,-12,273
806,-4,-15,445
765,46,33,944
800,21,12,397
840,-8,-20,1389
870,-3,-3,746
839,39,21,2465
895,-4,5,425
905,-13,-20,479
885,9,0,665
895,-1,-28,1598
910,-5,3,665
915,-4,-5,533
915,3,-1,748
930,-7,3,746
948,-8,-12,762
949,0,-11,1068
965,-10,-2,1134
960,0,-7,725
978,-9,-39,764
985,-8,-25,187
990,-7,-7,2454
995,-3,-21,2475
869,144,124,1069
1020,-4,-40,2586
1040,-8,-14,1521
1034,0,-6,416
1049,-6,-25,937
1055,-4,-21,937
1050,1,-8,944
1080,-5,-14,746
1080,-4,-34,2425
1080,-1,2,1023
1110,-13,-24,764
1110,-4,0,2422
1095,14,-17,2475
1117,-7,-3,301
1099,12,-1,2434
1110,6,8,541
1125,-7,-15,301
1130,-12,-13,2454
1135,-4,8,2565
1169,-3,-23,2248
1172,0,-21,1598
1196,-1,-2,1626
1215,-2,-19,1400
1225,-1,-15,187
1245,-6,-23,1521
1317,-6,-18,200
345,-1,-25,1089
389,-8,-12,1085
390,-5,-13,1074
390,-4,-10,997
390,-1,-9,760
399,-3,-12,319
420,-4,-15,2475
421,-3,4,301
420,0,-14,762
455,-8,-33,284
455,-4,-29,937
468,-4,-16,488
474,-6,-19,228
483,-6,-15,1620
490,-2,-14,1183
490,4,-8,1010
505,-3,-10,187
510,-2,-4,760
525,-2,5,2402
537,-7,-34,2454
540,-5,-38,762
540,-2,-6,2475
570,-9,-33,1076
569,-3,-7,1372
570,-2,9,4963
600,-8,-17,733
599,-5,-14,228
600,-6,-16,544
600,-3,30,4983
601,-3,-13,1068
625,-8,-24,708
630,-6,2,2475
621,5,-9,1069
630,-1,8,2586
630,0,0,2248
629,6,-3,748
640,-4,1,2565
660,-9,-11,488
657,9,-10,254
674,-8,0,1620
705,-4,-14,1085
720,-9,-12,762
719,-7,-14,213
719,-7,-35,1096
720,-2,-6,200
735,-8,-15,1389
764,-7,1,488
779,-6,-12,335
779,1,-18,544
795,-15,-21,1080
825,2,-8,1400
840,-6,-10,1389
839,-5,-21,2465
840,-2,10,719
869,-5,-3,1035
890,0,-5,544
910,-4,-12,488
895,13,38,1005
920,-3,-3,529
929,-7,-26,198
945,-7,-3,187
955,-6,12,589
943,6,10,404
949,2,-18,1068
960,-6,-17,764
960,3,-7,820
970,-3,4,502
990,-7,3,301
990,8,-2,2586
1010,-3,7,187
1015,6,24,2475
1035,-3,-10,1372
1046,12,-6,2227
1060,16,12,2153
1080,0,-22,746
1093,-8,-13,277
1055,33,20,937
1065,58,64,748
1140,7,13,431
1150,-2,-3,944
1170,6,28,1005
1140,42,62,740
1172,27,38,1598
1215,12,6,2475
1200,31,27,214
1200,41,38,184
1160,86,82,529
1259,-13,-20,820
1260,-1,8,200
1260,13,27,1182
1300,-8,-5,213
1266,39,36,828
1240,79,65,647
1245,95,74,641
1300,55,60,2475
1270,90,58,500
1365,-4,1,273
1319,90,86,198
360,-5,-10,229
360,-5,-23,96
360,-2,15,746
360,-2,1,212
360,-1,-11,502
390,-9,-1,762
395,-10,-21,416
390,-2,-5,282
390,-2,7,746
399,-8,-38,2475
400,-5,1,738
420,-8,-42,2475
420,-7,-6,214
420,-6,-24,1076
420,-3,-12,733
465,-6,-11,2422
460,8,-15,509
475,-7,-13,636
480,-10,-22,944
479,-8,-7,1372
480,-8,-26,184
475,-2,4,2434
480,-3,-9,214
500,-10,1,529
509,-7,-4,946
505,-2,-36,2425
525,-10,-30,1521
530,-8,-18,479
539,-5,-14,1389
555,-5,-21,1089
565,-6,-10,1085
573,-2,-18,200
599,-3,-15,2227
610,-4,-8,719
625,-3,-9,2586
640,-4,0,301
689,-5,-27,1389
675,10,-7,1023
695,-6,-26,2565
714,-6,-16,1092
711,-3,-3,2475
690,22,-11,461
720,3,-10,950
780,-6,-20,760
675,105,87,335
740,42,48,1020
806,-2,-13,479
780,24,30,733
809,-1,-9,273
835,-6,-26,2133
855,-2,-8,888
885,-10,-26,665
886,-4,-14,1005
886,-2,-10,583
895,-1,-1,425
910,-5,-4,665
909,3,-10,1400
920,-3,-3,529
930,-8,-21,2475
930,-3,-18,2586
930,-2,-11,746
930,0,-18,2475
943,-6,-3,1008
946,-2,-13,1183
950,-2,-26,1069
960,-7,-17,820
959,5,120,719
950,14,18,711
970,1,-17,1065
980,-6,-16,1096
985,-8,-25,427
980,0,-2,1020
990,-3,-22,2133
990,0,13,1400
1020,-5,1,2586
1034,-5,0,277
1049,-7,-16,569
1050,-7,-22,762
1045,31,28,1148
1080,-4,-14,335
1080,-2,-18,762
1090,-11,-12,479
1005,80,84,246
1055,34,8,1089
1110,-6,17,636
1110,-5,3,2586
1115,-7,9,143
1136,-1,-9,1065
1145,-3,-6,963
1131,11,1,1416
1135,31,47,733
1149,20,-14,228
1180,-3,-15,1076
1175,14,-5,1096
1201,-9,-4,1092
1200,7,4,1069
1200,11,-3,2475
1239,-4,-13,2454
1240,-4,-20,2475
1260,-5,6,544
1266,-8,-1,200
1270,-1,-4,937
1300,-7,-13,213
1233,85,72,397
1319,-1,-8,198
1170,170,154,228
1439,-9,-17,1617
360,-5,-5,762
360,-3,-9,96
370,-8,13,1389
392,-2,-4,642
390,3,4,733
420,-9,-3,1076
421,-7,24,301
425,-4,3,605
430,-8,2,733
440,-1,1,748
460,-6,41,719
466,-5,7,1041
475,-7,0,340
475,-6,-31,2434
480,-7,-39,2586
487,-10,3,1069
479,-1,4,733
485,-7,3,1005
492,-9,-7,628
490,-5,10,764
495,-5,13,1620
490,14,69,997
525,0,-24,2402
538,-3,19,2565
525,12,69,1521
537,11,-6,2454
564,-9,32,659
570,-13,35,950
570,6,60,4963
555,40,89,950
599,-2,-37,2227
621,-2,10,1069
630,-7,-9,746
659,10,34,1076
660,32,44,184
675,18,30,1096
695,3,28,1010
719,-4,19,419
760,-4,-10,198
780,-8,-13,746
780,-7,15,479
764,11,7,488
779,-2,31,544
780,0,-4,762
795,-5,-4,529
806,-8,-4,479
770,42,43,738
840,-6,5,214
835,8,-23,2133
824,24,20,416
834,14,23,1023
865,9,35,762
825,56,47,1400
840,44,36,187
884,8,23,1065
895,-1,8,1005
900,-3,15,944
929,-2,-10,200
929,0,-9,1400
929,4,15,997
950,-1,-15,711
959,-1,-16,719
960,7,39,1010
980,-3,-1,1020
945,34,53,1428
971,11,27,1028
965,24,10,642
1006,-7,6,229
1005,0,-5,533
1010,-2,12,589
1020,-7,8,184
1020,-4,8,1417
990,65,56,1411
1034,26,29,277
1077,-1,36,1035
1075,7,31,1147
1095,-1,18,1096
1100,-5,12,502
1110,-6,-20,2569
1085,22,5,711
1110,6,13,541
1140,-7,16,610
1105,31,-23,2402
1140,-3,5,733
1129,18,-19,2422
1175,-5,34,1096
1165,11,1,1031
1190,-2,21,479
1195,-6,1,502
1210,-7,-38,1008
1200,45,35,533
1266,-7,-11,828
1267,-5,-9,200
1240,25,20,647
1260,28,40,431
1300,-9,-29,213
1290,14,21,1076
1319,-7,-5,198
1319,-4,0,378
360,-8,-22,762
360,-7,-28,746
360,-7,-9,214
345,9,-9,1089
360,-6,-23,488
390,-4,-63,2153
390,-4,-10,760
395,-4,-22,1008
399,-7,-20,319
395,0,-37,2227
420,-5,-40,2475
475,-3,-28,711
479,-6,-18,733
480,-7,-5,944
474,1,-12,228
480,-4,0,214
495,-1,-37,1428
500,-5,6,1598
502,-4,-64,2425
510,-6,-16,200
525,-9,-27,1521
523,-4,-20,872
535,-10,-12,254
530,6,-15,479
539,-2,-10,1389
537,4,-5,1023
550,-8,-22,2475
525,27,32,762
570,-10,6,950
615,-8,-19,541
623,0,-18,529
629,-5,-39,1400
629,1,-28,748
640,-7,-4,301
659,-9,-14,1076
675,-5,4,1096
720,-5,-41,2475
740,-7,-21,427
740,-6,-3,264
767,-9,-19,187
764,-2,-18,488
780,-5,-29,1389
785,-7,-39,1372
805,-3,-43,963
806,3,-26,479
825,-6,-31,2475
835,-8,-10,544
839,-7,-22,719
825,9,-14,569
869,-2,-8,1020
870,-2,-25,828
872,0,-35,2565
885,-9,-16,1076
884,1,0,264
900,-6,11,184
950,-1,-18,711
980,-5,-2,1020
981,8,26,544
1010,-2,-41,2446
1020,-7,12,1389
1035,-8,-46,1372
1024,4,-18,1372
868,170,180,228
1050,-5,-20,427
1060,-6,-20,228
1034,31,19,277
1075,-6,3,1147
1090,-8,3,479
1085,-1,-16,733
1049,42,14,2227
1020,76,58,740
1095,8,21,1096
1109,-4,36,544
1114,-7,-9,2565
1060,52,9,2153
1080,44,44,488
1110,20,28,764
1140,-5,-23,748
1110,31,-3,2434
1145,-2,22,254
1169,-3,-44,2248
1175,-4,-11,812
1135,44,40,544
1150,34,27,1389
1200,-5,-21,533
1225,-6,-7,187
1225,0,-32,2475
1200,48,43,762
1250,46,28,1585
1310,-4,-18,944
1319,6,7,198
1349,-5,0,264
1287,91,71,1400
300,-7,-26,529
315,1,-12,1400
370,-7,-22,1389
375,-4,8,1065
405,-6,-21,872
392,23,12,642
445,-15,-28,1147
445,-7,-29,502
450,-6,-4,1608
475,-6,-21,427
475,-5,-27,2434
480,-9,-17,184
480,-8,-39,1182
480,-7,-17,944
483,-5,-15,1620
485,-5,-18,1035
490,-6,-20,1010
515,-11,-21,569
516,-11,-21,200
510,-3,-14,1020
520,-6,-12,431
523,-5,-18,872
540,-2,-19,762
541,0,-1,1065
565,-2,-40,1504
580,-6,-20,733
590,-4,-10,738
600,-9,-10,2586
599,-6,-16,888
599,-2,-23,2227
629,-7,-21,733
630,-6,-22,2475
645,8,-16,820
660,-5,-18,762
670,-6,-32,1096
690,7,-12,1020
720,0,-8,187
720,2,0,2475
735,-8,-8,762
740,-8,5,1020
770,-8,-18,187
780,-7,-16,1389
795,-14,-34,569
779,3,-12,1416
780,13,-2,479
805,-2,-17,1065
809,-4,1,645
850,6,0,636
868,-7,-16,228
880,-9,-22,229
886,-5,-26,1005
885,-1,-15,1076
895,-7,-8,340
920,-4,-21,1096
920,4,-9,594
935,10,-12,1074
949,2,-14,1068
960,12,13,820
970,7,-6,1065
990,-3,-13,2586
950,52,42,431
1015,-10,-35,888
957,61,16,1990
971,51,31,1028
1040,6,-11,1521
1049,1,-1,2565
1055,-1,-27,1089
1065,-3,-19,1008
1079,-12,-34,950
1079,-1,-17,2248
1090,-8,-38,2465
1110,-8,9,2569
1034,71,79,277
1130,-4,22,2454
1140,-9,-18,2402
1140,-7,-20,1031
1145,-6,-23,963
1150,-4,-4,1389
1170,-3,-7,1017
1170,-3,-28,1005
1170,-2,-20,1587
1184,-4,-1,937
1180,0,-14,733
1190,-3,-13,479
1190,-2,-9,762
1200,-5,-29,1826
1229,0,-1,445
1240,-5,-14,2475
1240,-3,0,1325
1267,-7,-16,569
1270,-7,-8,937
1270,-4,-3,502
1260,14,4,762
1260,41,27,184
1300,21,20,764
1335,-7,-22,143
360,-10,-35,569
360,-10,-21,96
361,-7,-33,529
360,-6,-23,1096
360,-3,-13,488
360,1,-7,2565
375,-2,3,1065
390,-2,16,746
390,0,-18,2153
410,-5,-15,187
415,-5,23,2248
420,-10,-13,1076
425,-12,-17,594
420,-3,-5,1990
420,0,-14,214
430,1,-14,733
450,-1,-30,1608
470,0,4,1005
475,-3,-10,711
480,-2,0,2475
480,0,-13,733
495,-11,-15,1620
490,-4,-15,764
494,-3,-17,1092
502,-4,-7,2425
495,4,1,301
510,-9,-8,187
515,-8,-4,569
510,1,27,760
520,-4,4,2434
521,0,-5,1131
540,-10,-20,733
540,-9,-14,184
540,-5,-3,762
540,-2,1,746
530,11,-1,479
555,-4,-15,1096
555,-3,5,950
565,-4,-24,1085
565,0,-27,1504
570,2,15,1076
600,-1,-21,2586
610,-7,-22,660
615,-6,-9,541
675,-4,0,431
689,-4,-7,1389
695,-4,-18,1008
719,-5,-8,213
720,-6,-23,2586
745,-6,-5,2133
750,-6,-11,733
766,-3,-24,488
780,-6,4,760
780,-2,17,2475
806,-10,-15,445
805,-7,-15,2454
820,12,23,2133
860,-6,-24,733
884,-5,-14,264
886,-2,-10,1065
872,14,-8,2565
899,-2,-24,2454
905,-6,15,1389
923,-5,-23,719
922,5,-13,2565
935,-3,4,96
950,-1,-23,1069
960,-6,10,820
960,-5,-16,645
960,-4,-27,1029
965,-6,-17,733
985,-6,14,764
1005,-10,-15,1620
1006,10,9,229
1020,-3,7,214
1020,-2,-24,2586
1049,-10,-2,569
1050,0,-13,427
1045,11,2,1400
1075,-7,1,431
1080,-11,-29,184
1075,-2,3,1080
1079,-4,6,950
1085,-7,-10,733
1110,-2,-5,541
1130,-3,-26,2586
1117,13,6,301
1147,0,-15,284
1091,58,27,404
1160,-3,-16,738
1165,-3,-48,1598
1170,-5,-21,746
1172,-4,-27,2521
1170,17,-8,1005
1195,0,5,866
1129,70,59,2422
1201,1,-3,944
1225,-4,-8,187
1245,-1,-12,997
1225,21,8,1085
1259,-6,-18,820
1260,-5,-34,292
1270,-5,-15,937
1380,3,-6,200
380,-1,-3,711
391,-5,3,199
395,0,-17,1605
405,-8,-28,1096
360,54,28,1096
420,-4,-7,1076
450,-4,-21,1608
465,-2,-19,2422
475,-6,8,213
475,-4,-14,427
475,-4,-21,997
480,-3,-3,2133
466,23,6,1041
515,-6,-12,569
517,-4,-21,246
516,-3,-24,200
492,24,2,628
450,74,81,2586
540,-4,-19,264
570,-4,-25,431
569,-3,0,1372
587,13,-2,1598
601,1,-2,2565
621,2,-17,1069
629,-3,-21,1400
630,-1,9,725
649,-4,-2,872
570,78,52,544
665,-6,-11,213
674,-4,-15,997
679,4,-20,1023
720,-10,-12,184
720,-6,-21,585
720,-4,-20,187
735,-2,-17,282
745,-5,3,1372
750,-9,-29,937
767,0,-5,264
775,-7,-18,479
780,-8,5,762
795,-8,-19,502
795,-2,-6,431
809,-1,2,1069
809,0,-12,645
860,-8,15,733
855,4,-8,937
884,-9,-15,264
900,11,3,1620
929,-4,-24,319
930,2,0,746
948,-9,-4,762
960,-10,-1,946
960,-10,-29,1010
957,-6,-4,1990
960,-7,-20,762
970,-14,-21,569
960,7,-5,1029
971,2,-32,1028
970,5,-27,1065
990,4,-18,937
1020,-19,-38,292
1026,-15,-26,200
1024,-8,-21,544
1030,-9,-21,541
1030,-4,-2,872
1041,-5,-1,2586
1075,-9,-24,1389
1130,-2,12,2454
1138,1,0,2248
1095,46,19,1029
1175,-3,-7,589
1200,3,2,1826
1219,-8,1,2586
1349,-2,-19,264
1439,0,-20,1576
1439,26,-5,1617
315,8,5,1400
360,-7,-14,1096
360,-5,19,762
375,-7,-15,529
390,-7,-12,1074
456,-5,-12,427
455,-3,-24,937
465,-3,-5,746
480,-5,-19,1068
483,-7,-11,2565
495,-5,-6,1428
510,-6,4,740
522,-3,-12,1005
536,-3,-10,1023
548,-5,-17,1028
550,-6,-11,266
555,-6,-32,1096
555,-2,-20,1089
561,-2,-1,2475
543,27,27,2565
585,-8,1,2248
585,-1,-18,544
600,-6,-19,2586
599,-1,-2,228
600,0,-9,762
500,136,115,292
660,-7,-10,1008
614,80,75,212
720,-9,-23,184
742,-4,-9,200
765,-6,-33,1089
767,-4,-3,187
768,-1,8,2565
808,-5,-22,963
809,0,23,645
831,-11,-17,1096
780,46,47,479
839,7,-6,2465
860,0,24,1605
869,-1,-9,1020
890,-6,-18,544
890,-5,-27,541
805,80,73,301
806,83,59,479
890,-1,-19,184
905,-2,-24,950
910,-1,-48,1598
920,-6,-18,628
930,-3,-18,2475
915,17,9,264
929,14,4,725
935,26,-1,1074
945,30,25,1605
970,7,17,2402
980,-1,-24,1085
989,-6,-11,944
960,31,10,944
990,19,51,2454
1045,-15,-35,1148
1019,11,11,2576
1015,15,21,2475
950,90,185,711
1055,-3,-6,937
912,144,168,748
1045,13,39,2454
896,184,223,937
1081,-1,66,719
1080,2,20,1023
990,136,145,1411
1169,-5,-7,2248
1110,74,78,2569
1170,18,13,746
1195,13,40,502
1140,70,79,214
1219,-3,-15,2454
1010,211,217,187
1135,101,96,733
1240,8,22,1325
1140,117,101,748
1239,22,41,2454
1225,45,38,187
1270,10,-3,937
1270,16,20,502
1289,0,-17,937
1233,78,72,397
1245,96,73,733
1290,84,108,1626
1319,117,110,198
300,-7,-16,529
315,-3,-16,1400
360,-4,-4,2586
365,-8,-18,711
360,-1,-6,719
390,-6,1,282
390,-2,-26,544
405,-6,-11,1182
420,-8,-15,2475
421,-6,-2,301
420,0,-6,2475
430,-9,-13,1096
435,-2,-4,888
418,24,9,1068
450,-4,-2,2565
462,4,0,445
474,-6,-8,228
480,-10,-21,1068
395,78,82,1605
500,-4,-42,1598
505,0,-9,187
509,0,-5,277
510,-1,6,2475
540,-6,-36,1069
540,-5,-18,719
540,-3,5,2475
509,28,9,502
515,23,16,764
525,25,17,762
569,-6,-5,1372
546,18,0,488
580,-4,-24,963
615,-5,-26,1035
612,6,-6,292
615,25,17,541
675,1,-4,1023
719,-8,-16,213
719,-2,-33,1096
714,17,19,1092
780,-7,11,2586
705,73,57,284
780,-1,6,746
809,-7,-25,733
805,1,-5,301
809,1,0,645
820,-4,-27,1076
770,49,25,187
825,-3,-2,1400
840,-12,-12,937
835,-5,-13,544
869,6,15,1069
891,-3,-7,282
890,0,12,541
880,11,35,1182
875,33,11,812
890,18,53,301
929,-4,-6,1400
930,-4,28,2475
885,45,55,665
844,104,96,1400
945,11,2,1605
955,17,26,589
980,-4,-24,1096
990,-5,-3,445
990,-3,-3,301
990,8,5,2586
1005,-1,-11,725
1010,7,-4,719
1020,-3,8,2248
1030,-8,-13,872
1035,-6,-19,1372
1030,0,-7,200
1050,-6,-13,2465
1060,5,1,2446
1079,-2,-23,2475
1110,-6,-16,184
1125,4,4,301
1165,-4,12,1598
1169,-3,-7,1569
1170,6,22,229
1110,74,124,2586
1200,-8,21,1826
1200,-2,-27,762
930,277,262,746
1233,-5,-12,397
1235,-7,-30,725
1240,-6,-15,1325
1240,-5,23,2475
1260,-6,-18,184
1287,0,-15,1400
1300,-8,-4,764
1310,6,-5,944
1140,206,202,748
1319,58,39,378
1370,20,14,209
1439,-9,-14,1617
300,-8,-18,529
360,-14,-29,1076
360,-7,-17,1065
360,-7,-17,762
360,-2,3,746
371,2,-7,1069
390,-8,-16,1416
390,-8,-4,997
395,-7,-14,2227
390,0,6,746
395,-5,-16,1005
420,-10,-25,950
410,10,11,187
439,-1,-17,1167
479,-14,-25,762
480,-15,-27,1182
373,97,82,645
475,-1,-10,340
485,-7,-8,1035
490,-3,1,997
495,-7,-18,1428
502,0,-4,2425
509,-2,-4,277
485,28,38,461
537,-7,-29,1023
540,-8,-1,214
546,-10,-21,488
555,0,11,2475
570,-2,1,1076
593,-9,-24,1065
600,-8,-4,184
600,-1,-16,628
610,-2,-22,719
615,3,0,1035
625,-5,-18,187
630,-3,-8,746
630,-2,-32,2153
665,11,15,1620
692,4,-2,277
720,-17,-12,733
711,-7,-6,762
720,-4,-5,950
730,0,40,764
749,-4,-9,200
735,31,37,762
780,-12,-11,479
780,-6,-2,1416
790,-4,-6,937
769,26,41,2565
825,-3,-13,2475
828,5,6,200
840,0,-9,937
838,34,22,946
880,-5,-16,502
890,-7,-24,541
890,-6,12,1020
890,-5,-10,184
893,-7,-15,2133
895,-3,19,425
899,-6,-12,746
899,-5,17,1096
899,-3,-7,2454
900,2,14,214
915,-4,-10,997
920,-7,2,1096
920,-4,-16,628
949,-4,-12,1068
960,-6,-17,483
960,2,3,733
990,-5,1,2475
970,22,0,1065
989,23,1,944
1020,-6,4,184
1019,9,-8,488
1030,4,-6,872
1040,-4,-10,1521
1065,-9,-20,748
1085,-7,-32,1605
1091,-1,-20,404
1095,-3,0,2475
1110,-9,0,2569
1125,-3,-10,738
1079,56,36,2475
1160,1,-21,1182
1170,-5,-23,1017
1200,-18,-24,184
1170,25,5,746
1215,-4,-13,187
1215,3,28,483
1240,-4,-23,1134
1228,13,0,404
1259,-8,-26,820
1200,63,52,184
1289,-6,-20,937
300,-5,-20,529
360,-6,-10,944
360,-4,-15,229
375,-8,-22,541
380,-4,-24,1008
400,-5,-17,738
450,-6,-20,1428
465,-5,-22,2422
455,8,-17,509
480,-7,-3,733
483,-8,-15,1620
495,-6,-23,1428
510,-6,-21,229
515,-7,-10,764
522,-8,-9,1005
523,-4,-11,872
540,-4,-16,746
550,-4,-2,733
555,-3,-19,2475
564,-3,-39,659
570,-3,-1,950
541,29,48,1065
599,-12,-15,228
599,-7,-17,2227
610,-14,-19,229
600,-4,2,1416
610,-7,-15,764
629,-8,-14,733
660,-6,5,1076
660,1,20,184
690,-8,2,1020
690,-6,-8,461
715,-1,-30,1605
719,-3,6,1096
720,36,31,2586
765,-1,-16,944
765,0,4,888
630,136,137,2565
780,-10,-14,335
780,-5,0,2475
785,-8,-31,1372
799,-8,-8,209
809,6,28,733
750,81,107,733
835,-4,1,2133
840,-8,-22,187
720,121,113,541
855,-7,24,888
860,0,17,733
869,0,-14,1069
869,5,12,431
886,-6,-13,1065
890,-2,-7,228
900,-6,0,1010
899,-4,-29,2248
930,-1,-1,944
950,-3,-28,1069
949,0,2,1068
960,-7,-10,1389
960,-6,-14,1065
944,11,22,544
960,-4,-16,483
981,1,9,544
985,-2,15,764
990,3,-1,445
1005,-4,-32,290
1015,-4,-12,1167
1020,4,-2,1417
1034,-9,-13,277
1025,1,-11,946
1030,-4,-13,200
1040,-11,-12,502
1045,-3,-15,1969
1049,-5,-18,569
1045,0,-15,1400
1049,0,-21,937
1045,9,1,2454
1079,-5,32,950
1080,-5,-16,1023
1080,-1,40,733
1090,-5,-6,2465
1085,1,-5,997
1095,-5,-30,1167
1109,-8,-29,529
1110,-3,-19,184
1145,-5,6,963
1135,8,20,544
1169,-7,-42,2248
1172,-4,-28,1023
1169,1,-21,1569
1170,12,24,229
1190,0,12,479
1200,-5,-4,2475
1205,-8,-19,725
1215,-10,-29,187
1200,6,14,762
1190,28,40,762
1228,-9,-23,404
1248,-10,-35,1167
1245,-5,-15,1521
1240,4,-19,1134
1260,-6,-3,762
1305,16,15,199
1319,4,-4,198
1439,-9,6,1617
360,-7,-15,229
360,-6,17,2586
360,-6,-18,1389
375,-7,-8,541
420,-7,-24,762
420,-6,11,2475
425,-5,-8,872
425,3,1,1598
445,-7,-29,828
465,-3,-14,2422
465,3,-20,1389
463,8,11,1608
480,-8,-3,214
485,-8,-7,431
483,-6,-3,1620
485,-3,-21,1598
490,-4,-11,1183
509,-6,-5,541
515,1,26,1131
540,-6,4,733
537,36,31,1023
610,11,-5,719
640,-8,-12,1096
640,-6,-8,301
649,-4,-11,872
660,-8,6,184
660,-5,-12,1990
675,-8,3,1096
600,75,84,2586
679,-4,3,2475
665,15,44,1620
645,39,35,820
676,11,7,645
690,7,-6,1085
705,-7,-15,937
720,-7,10,184
740,-4,-17,427
714,34,36,1092
739,11,-5,533
805,0,-12,1065
844,-6,-18,1400
839,21,41,2465
880,-11,-21,229
885,-4,3,1076
895,-4,-28,1598
899,0,-3,762
891,14,18,282
899,15,13,2248
929,9,-3,198
975,6,-16,760
989,-5,-34,944
990,-1,2,1400
995,-5,11,2475
