y,dep_delay,arr_delay,distance
1319,-11,-21,266
1375,-8,-10,187
360,-4,-1,762
405,-10,-22,1005
410,3,-24,2454
425,-3,-4,950
445,-5,-4,1372
468,0,-6,636
485,-10,-14,461
350,131,123,1576
495,-7,-22,944
510,-16,-17,292
509,-9,-4,1096
509,-4,-30,1008
525,-7,-16,1416
535,-5,-27,1598
575,-2,14,738
578,-3,4,419
599,-7,-2,888
620,-5,-20,1005
630,-7,-23,2586
625,2,-4,2586
645,-3,-11,301
660,-5,-28,762
665,-4,-14,213
675,-8,-26,2475
690,-3,-32,461
695,-4,-15,997
689,2,19,937
705,-4,-17,746
720,-15,-31,214
726,-6,-34,2434
720,18,13,2475
719,22,5,762
765,3,-5,1411
785,-4,-24,1065
760,26,13,888
792,5,-24,1080
809,4,-6,502
839,-2,0,200
869,-4,-18,431
870,0,-17,1008
870,1,1,746
885,-6,-28,301
896,-5,-12,290
869,31,4,2565
885,23,3,1605
910,1,-18,213
895,21,13,416
940,6,14,96
959,1,-20,937
960,0,-9,214
948,13,-11,1990
945,30,22,760
985,0,-12,1605
989,1,-34,1035
955,43,5,1183
1015,2,-27,1085
989,42,11,2454
1049,-5,-23,1969
1050,5,-20,1148
1035,37,43,1411
930,149,151,711
1049,57,81,569
1125,0,-29,764
1140,-2,-7,740
1135,6,55,760
1156,11,-4,1023
1165,29,27,1182
1165,33,3,1587
1215,-1,8,187
1234,-5,-19,1008
1258,6,-26,937
1245,19,38,200
1255,10,-22,1065
1250,24,17,187
1305,9,4,1598
1289,49,42,199
1280,62,46,828
1319,27,19,266
1260,204,185,277
317,-5,2,1400
345,-7,-29,1089
350,-3,-15,1576
360,-6,-13,282
360,-5,-6,1076
360,-4,-10,937
360,-3,-15,2586
360,-1,3,762
375,-3,-22,529
390,-4,13,746
390,15,-2,1416
420,-5,-29,2586
420,0,-7,748
420,2,-20,2586
445,-5,3,1147
445,-4,-21,1167
465,-4,-25,2586
470,-2,-10,1005
479,-3,1,762
485,-5,-26,1069
502,4,1,533
510,-4,-25,292
520,-2,24,725
520,5,-3,277
485,43,43,461
535,-7,-13,1598
535,-5,-25,254
540,-2,-11,746
520,47,43,1131
573,-2,10,950
600,-3,-31,2454
610,-4,19,764
622,-6,-15,748
625,-4,-16,719
630,-6,-19,2475
615,19,40,541
645,-7,-6,301
643,-3,-2,2227
660,-5,-10,719
675,-7,-2,431
690,-9,-19,461
695,-10,-16,1020
510,186,185,229
715,-3,-14,1620
719,0,3,2475
785,-4,1,277
810,-1,23,760
790,24,10,963
825,-7,-10,2475
840,-3,52,762
860,18,96,733
880,-1,88,502
857,32,78,2227
892,4,71,1416
899,-2,28,1005
899,-1,-8,2248
890,12,60,937
875,34,85,404
900,10,45,1504
895,20,61,1005
900,16,80,733
930,17,29,711
921,29,30,1400
842,128,118,1008
979,-7,-19,1605
975,-3,9,1391
960,18,78,1010
790,205,258,585
980,31,53,1096
1011,1,3,2446
980,34,14,187
1020,31,29,2248
960,92,99,483
960,104,73,509
1050,17,16,529
1010,59,49,589
959,123,98,937
1075,14,2,2248
1109,0,-14,404
1110,7,-14,2422
1020,113,97,762
1140,-4,-15,431
1085,59,34,733
1016,137,135,533
1020,150,155,569
1043,139,119,2133
1015,185,184,416
1105,95,86,1076
1020,181,162,184
1079,128,107,2475
1228,-4,-22,1085
1250,-2,-7,187
1196,61,41,502
1135,142,138,544
1219,64,62,1215
1139,153,133,762
1259,89,59,937
1270,104,102,500
1365,22,27,266
1182,214,194,1076
1319,87,59,378
300,-10,-15,529
350,-3,-16,1576
360,-6,-5,214
382,-8,-25,569
390,5,18,746
400,-2,-35,2153
375,24,12,529
405,-6,-3,1005
412,-3,-32,2454
415,-5,-9,738
420,-5,2,2475
419,-3,7,1068
424,-2,-30,1990
472,-10,-35,1620
470,-3,6,1069
475,-3,-15,711
480,0,-25,719
449,46,26,1167
506,-4,15,946
505,5,-2,541
523,-3,-3,200
480,40,15,1029
530,-2,-23,2446
540,-2,-10,2475
540,2,-15,733
475,72,53,213
555,-4,1,1089
573,-12,7,950
570,-1,-26,963
600,-5,-3,229
665,-1,-9,378
675,-8,-8,1620
685,-4,-26,2475
700,0,12,997
720,-8,-17,214
725,-8,-7,950
715,26,2,1620
752,-3,13,1069
780,-11,-31,733
830,2,-11,944
835,0,-19,2565
842,4,-2,1008
900,-7,13,214
900,-3,-2,997
910,0,-7,1598
917,-7,7,1074
944,-3,1,1065
960,-9,19,1010
955,-3,-3,764
955,-3,-14,589
960,-3,10,1023
989,-4,-40,2153
1009,-2,5,708
1020,-8,-23,1417
1020,-6,-6,1389
1011,5,-22,2446
1032,-11,-26,1372
1050,-5,-19,1148
1043,16,0,2133
1060,5,-11,2446
1080,4,-5,711
1140,-10,-9,431
1140,-5,-14,762
1140,-4,-26,1031
1140,3,-20,944
1135,23,15,544
1160,-1,-26,2454
1139,22,-9,1416
1172,-10,-28,631
1175,-9,-37,589
1170,-3,6,1035
1182,-9,4,1076
1195,-3,-23,866
1195,0,-17,997
1240,-8,-16,569
1250,-6,-27,187
1254,6,-11,2475
1289,-8,-11,529
1290,-5,-29,1626
1365,-3,-8,273
345,-3,-13,1598
360,-4,0,1096
395,-11,-21,1008
412,-6,-31,2454
415,-5,-8,1020
419,-6,2,1068
415,-2,-31,1598
450,-3,-17,1608
475,-4,-15,213
480,-5,-19,1029
485,0,-4,1183
505,-2,-3,541
510,-4,0,1020
510,1,-23,740
528,0,-13,1605
539,0,-9,1521
555,-5,-18,641
565,-5,-14,266
569,-7,10,544
575,-8,-7,2475
600,-9,-31,4983
620,-5,-13,1028
625,2,-14,719
629,8,-10,2153
660,-1,-21,764
670,0,-3,1047
685,-10,-28,733
689,-9,-22,2248
695,-5,-6,1020
700,6,0,997
720,-13,4,199
719,-7,-3,2475
720,-3,-26,2475
739,-3,-10,2434
749,3,-7,2227
767,15,11,1028
771,16,2,277
795,-2,-23,479
780,25,13,479
809,0,-1,1023
805,14,20,2454
830,-11,-29,812
810,15,-6,645
835,-6,-27,1372
825,13,10,1096
851,-3,-36,719
835,14,-1,2133
855,5,-20,1400
865,-2,-2,762
885,-7,-10,184
875,6,-8,1035
900,-8,-19,184
899,10,-12,1005
915,1,3,529
930,-5,-14,711
929,1,11,404
876,76,64,229
960,-5,-24,184
959,-2,-10,937
960,-3,-15,762
959,1,-26,2402
989,-16,-28,1035
928,47,21,748
1009,0,-13,708
1019,-6,-23,746
985,30,14,544
1020,2,-38,1521
1019,14,9,2454
1050,-12,-3,264
1035,16,-14,733
1075,0,-35,2248
1080,-2,-15,2422
1100,-3,-15,1029
1105,3,-19,509
1140,-8,-22,184
1160,-4,-10,292
1140,24,22,431
1174,0,-1,628
1140,39,30,214
1140,41,35,1031
1254,-1,-1,2475
1260,-5,-14,184
1200,56,43,214
1260,-4,-33,2475
1230,30,25,397
1145,125,84,1626
1284,-9,-30,642
1235,50,49,213
1222,78,63,404
1270,64,48,502
1270,88,71,500
350,-8,9,1576
345,-1,-16,1416
360,-8,-8,214
360,-6,-20,762
360,-3,-10,502
360,-2,-9,733
370,-3,-13,888
370,-2,-6,212
380,-4,-15,502
385,-5,-21,762
390,-5,-25,645
415,-5,1,2248
412,3,-8,2454
445,-4,-31,1372
443,0,-8,2565
455,-5,1,1096
450,1,-23,2586
468,-4,1,636
467,0,-5,1608
485,-5,3,266
465,25,8,2586
500,-2,-11,828
520,-7,-2,872
540,-4,10,719
540,-4,-7,2402
540,-4,5,1065
555,-9,-24,488
565,-2,-5,266
570,-2,-14,1504
604,-9,-1,628
605,-4,0,2248
620,-1,-14,1005
590,63,54,1096
659,-4,-25,872
660,-2,5,502
665,4,26,725
685,-6,-16,2475
690,0,6,461
690,1,3,1008
679,24,3,820
720,-5,-19,2475
719,-2,-3,2475
730,8,8,764
725,14,9,950
765,-2,-33,1411
776,-3,-1,1990
780,-3,-29,2586
823,4,-34,719
840,-4,-3,184
785,70,64,277
875,2,2,1035
899,-4,-20,762
900,12,-6,733
917,-3,-21,1074
899,16,14,1096
900,28,38,214
955,-6,-47,1069
885,68,43,872
960,-3,-15,1389
930,73,56,711
995,12,-6,765
1015,0,-20,2475
1020,8,-28,740
960,70,41,740
1040,6,2,502
1085,-5,-30,733
1080,0,-21,2422
1095,2,7,2434
1102,-2,-23,488
1055,65,50,1620
1140,-2,-18,2586
1095,56,35,812
1109,44,30,529
1170,-1,-34,2422
1083,92,83,2454
1187,7,19,1069
1083,134,109,719
1245,-4,-21,733
1147,105,95,748
1260,11,-5,762
1218,67,47,184
1223,66,36,1134
1365,-5,5,266
1270,97,82,820
1300,90,84,2475
1319,114,98,198
300,-1,-20,1400
360,-4,-5,282
360,-2,-23,762
360,2,3,746
360,6,-7,762
390,-9,-15,733
390,-7,-16,1182
390,-2,-20,740
395,-2,-11,529
400,-3,4,2153
415,1,11,2248
420,-1,-3,762
430,-6,-18,605
425,0,-18,872
455,0,-4,1096
476,-4,9,544
500,7,12,1598
515,-6,-16,2133
510,1,1,2565
530,-7,-7,187
525,0,29,762
530,-2,3,2446
535,-7,-5,1598
532,-3,-38,2434
535,0,2,254
534,6,0,2586
505,46,31,937
520,38,17,1131
569,-5,-4,1065
570,-6,-7,209
560,5,-15,2475
600,-8,0,214
604,13,-10,2565
622,3,-19,748
635,0,-9,708
599,40,90,228
660,-7,9,184
659,-4,-28,872
660,9,7,1096
689,-9,-18,1389
741,18,14,266
779,-5,-5,544
730,63,60,764
815,18,4,725
835,15,-10,2565
767,109,103,1028
792,86,79,1080
885,-4,-21,184
905,0,-17,1089
835,72,49,419
885,22,0,301
950,20,-15,1065
929,44,25,404
979,-2,-22,1605
840,139,127,200
990,-2,-22,2475
989,0,-29,1400
960,30,13,740
980,10,0,1096
1019,0,-41,719
1010,45,-10,589
1049,8,-16,2425
1050,10,-4,209
960,106,105,1010
1090,21,9,479
1083,36,11,2454
1094,32,-7,1089
1049,92,71,569
1141,53,17,733
1140,63,37,762
1125,86,45,764
1140,72,42,937
1109,108,82,529
1203,19,-3,1325
1225,-2,-11,187
1190,34,19,762
1140,86,59,1183
1165,68,33,1587
1145,101,86,1372
1196,58,34,502
1250,14,-1,187
1170,95,70,725
1080,191,175,711
1185,92,61,461
1182,110,83,1076
1170,131,120,427
1139,165,138,762
1275,41,7,1504
1273,48,15,2565
1305,21,29,1598
1215,124,134,483
1375,20,15,187
360,-8,-34,1076
390,-5,-22,544
390,-4,-15,746
395,-7,-9,301
419,-7,-35,1167
421,-3,-14,2475
455,-9,-21,1096
419,34,23,642
455,-2,28,488
475,0,-15,213
480,0,-26,1068
540,0,-21,2586
575,-5,-17,719
572,-2,-20,1035
599,0,6,888
604,-2,-17,2565
625,0,3,1389
620,6,-2,1005
665,-7,-21,213
665,-7,-32,944
629,42,20,2133
682,-6,-34,820
660,18,-6,1096
685,-2,-18,254
690,-6,-9,378
620,80,71,1028
695,16,-7,1020
749,-4,-9,301
765,0,-28,1089
775,-8,-26,479
765,8,17,2565
780,-6,-28,719
780,-1,-27,764
805,-4,-14,725
810,-1,-18,1047
785,31,9,1504
815,7,0,212
840,-7,-15,200
840,-7,-32,762
860,10,-11,1400
899,-5,5,1005
910,-2,-22,997
929,-8,-30,605
930,-2,-20,746
935,-6,-13,944
886,43,35,1069
945,-3,-12,760
910,40,62,416
978,-3,-39,764
980,-2,-20,187
989,0,-25,2454
950,45,35,1428
1035,-11,-27,733
1095,1,-31,1096
1130,-5,-15,2454
1115,12,-11,2446
1145,3,-16,1626
1150,0,-2,2248
1156,11,-12,2454
1187,11,-5,1069
1229,-2,-25,1504
1180,88,77,427
360,-7,-6,228
390,-6,-24,544
395,7,-9,529
410,-3,-30,719
415,-4,-23,187
415,-3,2,2248
420,-2,-19,748
465,-5,-36,746
474,-8,-16,284
469,-2,-18,1010
471,-2,-15,1372
475,-4,-19,711
479,-5,-17,427
480,-5,-41,1089
480,-3,-13,1623
490,-8,-22,419
495,-3,-19,301
505,-3,-18,187
510,-6,-41,292
509,-1,-23,1096
530,-5,-21,2446
540,-8,-17,719
540,-2,-22,2422
570,0,-23,725
627,-10,-27,708
625,-5,-8,2586
630,-7,8,2475
630,-4,-2,2586
655,-2,-17,1990
680,-4,-4,228
705,-5,-19,1035
645,66,60,301
725,-7,1,431
720,-1,10,2475
735,-6,9,762
719,21,12,762
770,-5,-17,187
759,7,-7,463
768,3,-4,2565
746,26,15,533
794,-13,-14,419
810,-4,-16,2153
824,-3,-14,645
629,202,201,2153
825,17,9,1096
848,-5,-12,228
835,14,20,2133
890,-3,-2,212
895,0,8,187
905,-2,-5,1089
955,-10,-20,1069
960,-3,-5,1023
960,-2,-1,483
980,4,-8,1096
1000,-5,-2,445
995,0,-15,1069
1015,-9,-14,431
1015,-6,10,416
989,37,27,229
1026,1,21,2454
1050,-3,-6,427
1060,-2,-2,2446
1075,0,-7,2248
1080,-4,-2,228
1075,11,0,1389
1049,40,35,937
1075,17,11,431
1119,-7,-5,2586
1140,-9,6,602
1140,-5,-30,1183
1139,6,-12,1416
1110,36,37,764
1165,-6,-2,1182
1170,8,15,2402
1185,35,23,461
1225,-5,-30,1069
1225,1,-7,187
1228,1,-11,1085
1215,17,15,483
1121,116,117,301
1258,2,-22,937
1290,-3,-7,1626
1319,38,36,378
1203,168,149,1092
1375,-4,9,264
1375,-4,6,187
360,-2,-14,200
377,9,6,529
390,-3,-18,463
400,-6,-12,319
420,-5,-12,2586
415,4,6,738
420,1,-12,748
420,2,13,1598
430,-7,-20,605
420,25,14,2586
455,-7,-34,2422
469,-11,-18,1010
465,-1,12,746
468,-2,-10,636
479,-8,1,762
467,5,40,1608
475,0,-12,1372
480,-5,-6,184
480,-2,-29,1089
506,-7,-6,1598
505,-4,-19,187
500,1,5,1598
505,-2,-37,937
505,0,-9,427
517,-5,-3,169
525,-4,-10,94
530,-5,6,2446
540,-4,-21,1521
540,0,-10,2475
555,-4,-5,2454
560,-8,-27,2475
569,-3,-26,1065
571,3,7,1076
570,7,-12,963
570,12,-14,1504
605,3,18,2248
625,-6,-16,719
625,-1,-11,2586
630,-3,-12,2586
646,-5,-14,944
659,-10,-18,479
715,-3,-17,1400
727,37,30,266
770,1,11,738
780,-7,-5,184
779,-4,-7,544
784,7,-23,937
795,0,-12,479
809,-1,2,733
830,-6,-24,812
835,17,-5,2565
885,3,-21,1076
895,-5,-12,1068
910,-7,5,213
905,-2,-43,1089
900,11,-15,719
920,-8,-23,733
885,30,25,872
925,-2,18,605
930,1,-23,2586
955,-5,-28,1183
980,2,9,1096
985,25,20,2475
1015,1,6,416
1020,3,17,733
1015,23,4,725
1040,7,-6,1521
1060,4,-17,937
1075,-8,-17,1147
1083,6,19,2454
1100,-10,-6,636
1095,-3,24,2434
1094,-2,-55,1089
1080,13,-8,335
1110,-3,-33,1028
1109,0,1,184
1095,16,26,2475
1109,8,0,541
1140,-8,-24,184
1140,-3,-1,2153
1141,8,7,2565
1140,20,11,340
1170,4,-2,746
1170,13,-14,997
1190,4,6,762
1145,52,20,254
1203,-5,-3,1325
1196,6,-19,502
1175,40,5,950
1204,28,37,2454
1230,8,-22,725
1260,-9,-25,184
1240,11,-11,647
1259,-6,-10,533
1260,-3,-9,214
1260,0,-13,762
1284,-4,-15,642
1290,-3,-3,1626
1319,-4,-4,209
1316,13,-5,200
1365,-9,-18,273
345,3,-9,1416
360,-1,11,228
360,5,-16,488
375,-6,-14,541
425,-5,-19,950
430,-6,-34,1089
425,29,26,1389
460,-2,-19,1428
467,-1,2,1608
475,-1,-5,711
480,-4,-18,1029
480,-3,-17,719
490,-2,2,2446
497,-6,-21,1074
495,-3,-16,944
505,-4,2,187
512,-2,-14,213
515,-4,20,2133
515,-4,-8,1131
520,-2,-26,1085
530,-6,-27,258
525,1,17,2425
528,-2,-3,1605
540,-1,-8,2475
552,-6,-9,273
570,-6,-5,266
569,0,1,544
590,-4,-29,549
600,-1,-12,200
620,-2,-23,1028
630,-3,-26,2586
630,-1,-11,2475
690,-7,-42,461
705,3,-35,1035
720,-9,-26,184
720,-7,6,2133
720,-5,-14,2475
723,2,-9,1092
720,27,23,711
749,0,-4,529
769,-3,-32,1167
770,-1,1,738
777,-2,-39,1085
795,-8,-5,529
825,-4,-21,431
840,-6,-16,200
809,40,46,733
835,33,47,2133
855,16,-2,1428
870,5,-11,2565
876,11,20,1598
895,-4,-8,665
902,-9,-30,641
895,-2,-17,1010
779,116,130,544
895,0,-22,944
899,-4,-15,762
905,-8,-21,479
895,3,2,187
900,0,-29,719
900,0,1,529
885,22,20,184
955,-13,-21,335
950,-5,0,431
960,-6,-13,483
959,2,-48,2402
975,-10,-16,1020
985,-7,-19,764
989,-7,-40,2153
1009,-5,-20,708
1010,-5,14,2133
1015,-5,-6,2475
1025,-5,10,544
1037,-6,-9,946
968,64,105,740
1035,5,-33,2434
1054,-2,-23,2565
1019,35,62,719
1055,10,20,1620
1043,23,33,2133
1058,19,30,762
1095,1,2,1096
1105,-6,-20,509
1109,-1,-7,541
1130,-8,12,419
1139,10,12,1416
1170,-4,-30,1035
1185,-6,1,94
1195,-6,-2,866
1195,-3,-35,997
1216,-3,-15,199
1223,-4,-12,1134
1225,-4,-15,187
1187,48,20,1069
1215,39,39,483
1255,-1,1,2454
1319,12,3,266
1349,-7,-13,209
360,-5,4,762
360,-5,9,502
390,-9,-22,544
390,-5,3,416
390,-4,-10,2475
395,-6,-5,301
415,-9,-1,2248
415,-6,-8,738
415,-3,-4,1620
419,-5,-32,1023
425,-8,12,1389
420,0,-13,2475
430,-1,-16,1089
445,-11,-18,1372
450,-9,-36,2565
450,-7,-28,1608
460,-4,-2,719
477,-2,26,1605
485,-7,-24,1183
485,-6,-19,266
485,1,-6,461
495,-7,-4,944
500,-5,-26,1598
480,23,38,509
512,-4,-10,213
516,-6,15,569
525,-7,-2,762
530,-6,-17,187
540,-4,17,733
550,-9,-31,2475
550,-7,8,733
449,99,77,1035
555,-4,-19,2454
570,-4,-12,1504
575,-4,-13,2475
580,-4,0,733
570,14,30,725
595,-6,-4,264
625,-9,-5,2248
650,-14,-15,502
655,-4,-18,1069
665,-6,-34,944
715,0,4,1620
720,-5,-14,2475
735,-8,10,762
735,21,25,1389
767,1,-17,1028
780,-9,9,1389
779,-1,-1,544
784,-5,-8,488
800,0,-32,1065
825,-3,-8,1428
840,-6,18,214
851,4,-7,719
865,-2,4,799
865,0,-21,2454
869,-3,-11,264
875,6,7,404
893,-6,22,416
900,-6,-17,719
901,-5,-6,628
906,-3,-16,820
910,-2,-29,1598
921,-5,-8,1400
930,-1,4,711
921,10,16,2454
960,-3,-5,733
950,9,30,1107
975,-8,-8,762
980,-8,-40,187
989,1,20,2153
996,-4,-7,445
1005,-2,-24,746
1020,-9,-14,950
1020,6,37,1389
1035,-7,7,1620
1034,-2,-11,187
1045,5,0,937
1043,8,24,2133
1058,13,11,762
1085,-8,-15,1605
1037,40,55,946
1080,0,-14,2422
1109,-4,2,404
1110,25,-1,2586
1140,1,8,2153
1159,-4,-11,1990
1170,-4,-32,427
1187,-2,-30,1069
1201,-6,22,1826
1200,-3,-2,2475
1219,-10,9,1215
1175,43,24,1005
1235,-11,-46,213
1230,-5,-19,725
1175,51,32,589
1235,-6,-31,1065
1259,-8,-17,533
1270,-3,-12,502
1319,-3,-11,198
1375,-2,-8,187
360,-1,3,711
390,-8,-1,1182
380,3,-3,725
390,-6,1,746
390,-5,-7,416
390,-5,-15,733
390,-4,-3,645
395,-9,-19,1008
390,-1,-13,2565
400,-8,-19,319
400,-4,-5,2248
415,-7,-4,1020
415,-5,-8,1620
420,-6,-27,1065
415,-1,-1,187
420,-4,-11,1598
415,5,16,2248
424,-3,-4,1990
465,-6,-4,746
479,-6,-11,733
480,-3,-6,944
490,1,-7,762
495,-1,2,1620
512,-7,7,213
510,0,37,740
520,-7,-6,277
520,-6,-17,431
520,4,2,1085
540,-2,-6,762
575,-8,4,2475
575,-6,-3,738
590,-10,-15,549
591,4,9,1605
610,-6,-25,292
629,-2,7,2133
660,-6,-28,1096
720,-1,-4,711
749,-5,-4,2227
735,25,12,1020
752,8,7,1069
770,-5,-3,187
780,-8,-18,184
780,-4,6,1389
770,15,21,738
805,1,0,2454
825,0,-4,431
839,-7,-10,187
835,-1,-23,2565
825,10,-11,1096
839,2,1,2465
855,-13,10,888
865,-7,16,762
868,-4,9,828
876,-4,-22,1598
835,38,54,946
884,19,7,461
876,27,31,229
910,-1,-23,1598
920,-6,-26,733
930,-4,-14,2586
772,158,154,488
855,83,93,1428
949,-5,-8,765
860,86,77,733
950,13,17,431
980,-4,-29,187
990,-8,-17,2475
980,17,-1,1096
1020,0,4,214
842,178,173,1008
1019,12,15,2454
1020,11,0,950
1035,1,0,1620
1020,48,37,2586
1075,-7,-27,733
1080,-6,-3,2465
1049,41,50,569
1061,44,92,1008
1100,12,15,1065
1125,-7,-11,301
1095,36,31,888
1140,-5,-18,184
1147,-6,47,748
1040,103,93,502
1110,44,64,764
1175,-2,-10,1005
1140,35,35,937
1170,7,16,746
1140,40,30,738
1130,59,63,419
1085,109,99,733
1190,18,36,479
1209,8,6,200
1185,35,29,461
1212,19,36,445
1259,-2,2,200
1260,4,11,277
1294,4,2,760
1319,42,31,198
1365,25,21,266
345,-2,-29,1598
360,5,56,762
375,-6,-11,431
382,-5,0,569
385,-3,29,762
390,-5,5,463
397,-4,-8,937
400,-7,-1,594
405,-4,-27,1028
420,-5,-3,1076
420,-5,-1,569
420,-1,10,2475
430,-8,-15,1089
468,-6,-3,636
457,10,14,445
480,-10,-24,1029
480,-6,11,214
479,-4,-12,762
490,-9,-10,419
485,-4,-10,1183
490,-8,-9,1005
505,-10,-3,541
516,-8,-12,200
530,-3,4,282
534,-5,-3,2586
528,25,23,1605
555,-2,-19,1089
569,-7,-19,1372
570,-5,5,1504
570,-4,11,963
555,25,23,641
480,108,99,266
595,-6,-6,264
604,-5,-5,628
591,19,19,1605
630,4,-18,2586
630,8,7,2586
620,18,17,1005
590,64,43,549
660,-4,-13,719
660,-1,-18,762
689,0,6,937
705,-2,-14,1085
715,-5,-10,2565
720,-4,-4,2475
719,-2,-8,1096
719,-2,-2,2475
730,-6,-4,1605
741,-3,-3,266
720,19,16,541
750,-4,2,733
779,-14,-26,1416
780,-6,-1,214
820,-6,-28,1076
780,66,59,746
855,-1,23,1400
850,6,5,762
869,1,-5,1069
869,6,-6,431
899,-5,-19,1096
900,-1,-7,2422
910,-6,-7,1598
915,-2,2,529
905,11,14,1389
940,6,-10,544
950,-3,-16,1065
960,-10,-23,1029
989,-5,-29,1035
985,0,11,2475
990,-4,-22,2586
1015,-8,-12,431
1020,-7,-2,1521
1020,-5,45,1417
1020,-4,-3,214
1020,-4,-2,740
1020,-4,29,1389
1035,-9,-9,1620
1045,1,-2,937
1035,12,-6,2434
1049,-1,4,2425
973,95,98,212
1080,-9,-31,184
1075,4,-11,733
1080,0,-15,1096
1054,29,30,2565
1095,-7,-17,812
1002,91,95,2565
1095,2,-18,2475
1109,-4,-9,404
1105,2,-6,1076
1130,-4,15,2454
1151,-5,-14,2454
1150,-2,4,1389
1150,-1,-9,2248
1180,-9,-21,733
1170,11,20,725
1140,43,25,214
1182,9,-4,1076
1190,5,4,762
1140,56,36,719
1170,32,24,746
1215,-7,-21,301
1195,28,27,1005
1195,32,15,866
1245,-6,-1,200
1268,-10,2,1182
1273,11,-4,2565
1297,-10,-13,1076
1290,14,19,529
1275,33,66,1504
1375,19,12,187
350,-6,-13,1576
360,-2,-7,719
420,-5,-7,944
389,33,22,404
419,16,24,872
460,-6,-5,1041
467,-2,-16,1608
479,-10,-19,209
479,-9,1,733
480,-6,-3,509
495,-14,-7,431
495,-10,20,1076
500,-5,-14,828
505,-8,-14,427
505,-7,-17,187
519,-8,4,725
520,-5,-7,277
534,-5,-10,2586
545,-12,-26,502
540,-6,-4,746
599,-13,17,888
600,-8,4,229
600,-6,-8,1605
630,-6,-3,594
655,-2,-8,1069
695,0,23,1020
719,-4,-22,2475
720,-4,6,541
726,-3,18,950
735,-5,-9,1605
765,-2,-11,1089
779,-5,-10,544
780,-6,-14,214
780,-5,-7,762
780,-5,-6,746
810,-9,3,1134
825,-4,11,541
825,-2,-21,2475
820,5,2,2133
855,-9,-4,888
791,65,68,445
865,-3,7,1372
886,-2,-9,1069
920,-4,0,1400
910,14,18,997
921,29,14,2454
980,-2,-15,335
985,-6,-16,502
975,4,-15,301
985,-5,-21,2475
995,-3,-25,1069
1050,-7,-18,264
1035,10,-3,733
985,97,86,200
1095,-1,-31,2475
1100,51,40,1029
990,161,133,2586
1180,-7,-2,628
1218,-6,-32,184
1229,-2,-5,1504
400,-6,-6,594
405,-9,5,1005
405,-3,10,1028
420,-9,-32,762
420,-8,-24,733
420,-3,1,748
435,-5,2,1416
439,-2,0,160
450,-7,-24,2586
468,-4,4,636
479,-7,-4,1389
485,-7,5,1010
475,4,10,711
485,-4,-14,1080
487,-3,-2,997
495,-3,-5,2248
475,17,10,266
505,-3,-29,2586
519,-2,11,872
522,-2,10,463
530,-7,-19,187
540,-4,-15,2402
540,-4,9,1521
545,-5,-28,502
600,-5,2,628
605,-3,-16,1020
620,-13,-7,1017
629,-18,-38,733
620,-8,9,1028
625,16,-3,2586
640,10,-14,2565
660,-8,-22,214
660,-2,-5,488
675,-7,-14,431
719,-6,-4,213
719,-2,14,1400
740,-7,7,427
741,-5,-9,266
750,-8,-6,2227
749,-1,7,209
749,-1,6,529
765,-2,14,1411
752,12,13,1069
780,-10,-12,214
771,0,-5,212
809,-5,-15,1023
806,2,-6,2454
824,-1,15,645
825,-1,-1,1096
825,-1,-10,1096
835,-3,-1,1372
855,-11,8,888
884,-7,-15,461
887,1,-7,1416
900,-9,2,1096
899,-2,-1,762
900,4,-14,719
895,11,34,1005
920,1,7,1400
920,4,3,2454
930,5,7,2475
950,-6,-13,431
960,-8,-15,184
955,-1,-12,764
959,-1,-2,719
955,16,-8,1183
985,2,-10,2475
998,-5,7,583
1020,-3,-2,740
1025,-2,-3,273
1035,-10,-38,2434
1043,-3,2,2133
1045,-4,19,1569
1049,-5,-2,2425
1034,13,-2,187
1050,-1,-8,1148
1005,45,16,290
1061,15,27,1008
1075,2,-16,733
1085,4,17,1605
1095,-6,-26,888
1095,-1,6,2434
1105,-7,4,1076
1110,-8,-9,1065
1110,-6,-15,1028
1109,-2,24,404
1100,7,-10,2465
1120,-8,13,277
1115,3,-4,2446
1115,4,-11,1005
1151,-6,1,529
1145,1,1,1626
1165,-2,-13,1010
1200,-2,-5,214
1215,-9,-16,301
1215,-7,-21,187
1240,3,17,1134
1251,-2,-5,1400
1245,7,-28,2422
1260,-7,-24,184
1260,-6,-16,431
1270,-6,-15,502
1260,23,3,2475
1270,79,70,820
300,-7,-13,529
317,-7,-16,1400
360,-3,3,733
360,0,13,733
360,3,6,711
375,-9,-12,541
360,16,2,488
390,-5,5,1182
385,1,5,1411
390,-4,12,740
390,-3,-15,544
420,-8,1,184
415,-3,-25,1598
420,-4,-7,2586
420,-1,-12,2475
460,-6,-6,1041
460,0,23,1428
469,-5,-4,488
476,-5,-1,544
480,-5,-22,340
480,-2,0,733
485,1,21,1035
505,-4,-9,529
510,0,-1,1020
516,-6,-3,200
520,1,5,872
525,-3,-14,292
532,-1,-27,2434
555,7,2,950
590,-6,-20,549
590,2,-17,2248
622,-6,0,748
600,20,32,397
630,-5,0,2586
629,-3,-8,2153
655,-5,2,1069
660,-2,11,488
690,-8,-9,645
685,-1,-11,733
720,-9,-20,2133
715,-2,-8,2565
715,-1,10,1400
670,51,62,1047
725,-3,-22,950
767,-7,13,1028
776,-6,8,1990
825,-5,-19,2475
823,-1,-2,719
825,-3,-21,1096
830,-2,-1,944
839,-7,3,636
835,-1,-14,2565
