y,dep_delay,arr_delay,distance
630,-4,6,2586
645,-1,40,1076
660,-2,-23,764
675,4,2,1620
670,10,13,1010
665,33,5,378
719,-6,-17,213
720,-6,5,762
716,5,17,1400
685,39,29,733
719,14,22,1096
743,0,-6,200
720,46,38,209
780,-5,0,746
795,-1,-38,2153
823,-6,-21,541
825,1,4,1096
840,-9,-27,214
826,6,7,645
839,-5,-36,2465
790,51,32,963
780,69,53,719
855,-3,-2,888
850,18,15,636
876,-5,-18,264
890,-5,-14,544
900,-6,-21,184
900,-3,2,997
900,-2,-22,2422
910,-4,-19,1504
907,28,36,820
945,19,13,1065
980,-2,-13,1085
985,-3,-24,502
985,1,-13,1089
990,7,-22,2153
885,129,125,872
1019,-4,-15,1521
1029,-2,-15,200
1020,50,50,950
1095,-4,-21,502
1040,58,55,1521
1109,-7,1,184
1110,0,-1,944
1110,2,-23,2569
1130,0,20,419
1109,21,6,488
1110,32,26,764
1140,5,22,719
1140,12,9,184
1169,-6,6,1035
1165,0,-28,1587
1170,-4,-12,1598
1185,0,-15,94
1150,38,11,2475
1205,-5,-5,719
1201,15,10,944
1250,-6,-15,187
1260,-9,-18,184
1260,15,13,762
1257,55,32,292
1319,-3,-8,209
1260,67,69,431
300,-7,-7,529
345,-7,1,1089
370,-6,-7,212
390,-7,8,2475
390,-3,35,544
390,-2,-26,760
390,1,-6,1428
420,-11,-18,2586
419,-8,5,872
415,-2,-24,1598
455,-3,7,1096
458,3,6,116
476,0,-2,544
530,-3,-15,187
540,-5,14,1069
455,129,123,488
630,-7,1,2586
629,-4,5,2586
630,-1,-17,2565
660,-4,-3,488
685,-3,-17,198
690,-6,4,544
690,6,-17,378
719,-7,-5,404
640,85,80,301
745,1,-3,1372
770,-6,-20,187
780,-10,-5,214
795,-11,-43,2153
791,-2,3,2475
805,-2,-13,725
800,4,39,1620
795,38,27,1080
876,-7,-4,404
896,-5,0,425
895,-3,-7,427
900,-6,-5,1620
930,-1,12,2586
930,2,-1,748
940,-5,-22,733
944,-8,-22,544
950,-6,-21,1428
960,-6,-28,509
970,-7,-4,1372
973,-1,-1,944
989,-4,-3,2454
1005,-8,-15,290
1020,-2,-21,740
1024,-1,15,2586
1030,3,-23,213
1045,-11,-10,431
1040,-5,-18,1521
1042,1,-13,1400
1079,-10,-23,950
1110,-11,-9,764
1110,-8,-22,2569
1115,-7,-3,2446
1170,24,-1,1005
1203,-8,-9,1069
1230,-9,-29,1504
1299,-14,-16,301
1300,-6,-12,213
1365,-9,-22,264
360,-5,-16,228
370,-6,-11,1389
420,-10,-20,733
420,-7,8,2475
420,-4,0,1990
450,-7,-14,1372
471,-5,-25,416
475,-3,-29,711
475,-2,7,266
495,-11,-7,301
505,-2,-6,2586
510,-5,3,187
510,-5,-3,1008
510,-3,-19,760
540,-7,-18,937
550,-6,-21,733
547,-2,10,1400
569,-5,-11,544
570,-4,-13,96
570,-3,-11,1598
593,-8,-14,1065
599,-11,-21,228
605,-6,-15,1020
630,-5,-1,746
660,-2,-11,502
665,-3,-11,1620
500,164,136,529
690,-5,-11,1020
695,-4,-9,997
720,-9,-21,2133
726,-3,1,1092
725,-2,-26,1035
735,-8,-18,950
735,-2,-24,1389
740,-6,-10,427
765,-11,-22,187
654,103,93,872
766,0,-15,502
780,-6,-8,762
780,-3,-18,212
785,-5,-20,1065
779,18,10,544
806,-6,-22,479
820,-6,-10,1076
855,0,-17,1400
859,-3,-15,1035
869,-6,2,2227
890,0,-5,184
895,-1,-15,1068
900,-6,-6,1010
899,-2,1,2248
910,-2,-12,1598
910,1,-2,529
929,-5,4,605
930,-4,-20,746
929,19,14,1008
940,17,2,645
960,-2,-32,944
980,-8,-18,1096
998,0,-5,583
1019,-8,-9,1372
1020,-7,-19,740
1040,1,-11,502
1050,-7,-26,427
1043,2,42,2133
1049,1,-4,937
1075,-6,-14,1389
1075,-2,17,431
1030,44,59,277
1085,-5,-21,733
1085,1,11,1605
1110,-3,6,488
1117,-5,-8,301
1020,99,108,266
1140,-14,-21,431
1140,-2,6,2446
1125,21,23,738
1140,22,34,602
1170,-6,-17,1076
1165,3,-16,1598
1079,94,127,2475
1177,6,30,628
1172,16,14,1598
1200,-10,-24,184
1200,-4,-2,214
1214,27,45,1017
1250,-4,-20,187
1254,1,-6,569
1266,-7,-21,828
1289,-4,-6,529
1319,-13,-14,378
1319,-2,-4,198
1365,-2,-2,266
360,0,-2,228
390,-1,-24,529
395,-2,8,1008
385,8,-3,200
419,-6,-12,642
421,-4,-10,301
430,-8,-19,944
450,-8,-12,2565
450,-4,2,2586
445,13,15,1147
475,-8,-13,636
485,-7,-24,1005
491,-5,-5,944
487,-1,-18,1069
505,-2,-20,541
509,-5,-20,541
510,-4,-17,820
510,-4,-2,760
515,-7,-13,764
530,-4,-2,282
540,-4,4,762
540,-3,-11,937
550,5,15,2475
564,-6,4,659
569,-3,-5,645
600,-8,-5,214
600,-5,12,733
599,-3,-13,228
605,-7,-2,544
630,-8,-5,212
635,-9,-26,708
630,-4,13,2586
621,9,-11,1069
660,-1,-2,502
660,2,13,1990
675,-1,8,431
705,-5,-30,1085
711,-3,14,2475
739,7,35,2434
740,19,46,1020
750,12,33,2227
780,-4,10,214
780,12,-8,1085
765,27,61,2565
809,-7,12,502
825,0,8,431
831,-2,0,1096
835,-5,8,2133
839,-4,-13,200
855,-6,23,888
865,5,18,2454
890,-4,9,544
890,2,-17,1065
900,-1,17,733
920,-7,22,1147
930,-7,-20,944
929,-5,5,404
930,-6,26,2475
930,-4,-2,746
945,3,3,1428
990,-1,1,2475
1005,-3,27,2475
1015,-6,-6,416
1020,-1,21,2586
1019,3,29,2454
1020,7,26,764
1035,-6,36,1620
1040,-4,-11,1521
1065,-4,-13,1008
1079,-9,-5,950
1083,-5,-18,719
1060,20,41,463
1090,-7,9,1020
1054,33,51,2565
1110,-6,-16,2569
1110,-5,-21,509
1120,-7,11,96
1140,-10,2,184
1140,-9,5,610
1150,-3,-33,2475
1160,-1,-29,1182
1160,5,22,738
1175,-9,1,812
1170,-4,1,950
1170,-3,-17,1587
1175,1,19,1010
1200,-6,9,762
1200,-5,-41,1069
1209,-6,-25,200
1215,-1,-18,2475
1284,-8,-10,642
1260,18,23,184
1273,9,1,2565
1290,-6,-4,1076
1365,44,53,266
1439,-2,-20,1598
315,4,-3,1400
360,-6,-9,719
360,-3,0,944
360,-1,14,2565
395,-10,-15,416
399,-6,-10,2475
410,-1,-19,187
420,-10,-21,594
430,-12,-23,1089
420,1,-9,1076
425,-3,-13,605
439,-3,-15,1167
450,-11,3,2565
480,-8,-27,1068
480,-7,-8,1029
479,-5,-5,733
479,-4,-8,762
490,-9,-15,419
480,2,18,2475
495,-3,21,2248
509,-7,-8,277
522,-6,-11,1005
520,10,21,2434
540,-5,-20,937
543,-1,16,2454
545,1,9,502
590,0,8,2454
600,-5,-13,628
612,-3,-18,292
615,-5,-2,719
625,-4,-3,1389
630,-8,-19,746
630,-5,-9,2565
654,-9,0,416
659,-7,-12,719
667,-7,-21,2454
710,1,2,764
739,-4,-9,533
780,-9,-16,2586
780,-4,-6,1389
809,-6,-2,733
823,16,0,541
840,11,-9,937
860,-5,-13,1605
859,-1,-24,1035
870,-7,-14,1008
869,1,-12,1035
880,-6,-16,1182
890,-6,-18,1020
890,-2,-9,544
895,0,-2,340
915,-6,8,1372
929,-4,-24,1400
946,-7,-22,1183
950,0,-31,1069
960,-3,-10,1010
970,0,-12,2402
990,-3,15,2454
1002,-8,3,746
1010,-4,-13,187
1010,0,-22,719
1015,-2,9,2475
1026,-7,-14,200
1055,-6,-27,1089
1045,7,9,1148
1080,-3,-13,762
1090,-10,-11,479
1095,-5,-18,1167
1015,94,94,946
1110,0,-6,2422
1138,-8,1,2248
1139,-8,-25,1416
1145,-10,-32,254
1140,-2,-10,2586
1140,-1,2,2446
1109,43,36,719
1170,-11,-37,950
1170,-2,18,1017
1154,15,-5,2227
1175,-5,-35,812
1205,-9,-3,725
1200,1,16,2475
1210,-1,-7,1008
1235,-3,-23,725
1240,-3,4,2475
1210,28,31,187
1266,-5,-8,200
1270,-8,-7,502
1290,-10,-20,1076
1319,-4,-18,198
1375,-8,-9,187
360,-7,-16,96
360,-5,2,762
370,-7,8,1389
375,-6,-20,541
400,-6,19,738
415,-6,22,1020
420,1,20,2475
420,12,2,2586
456,-6,-18,427
464,0,-17,937
470,-1,-18,246
470,0,5,1005
475,-5,-22,340
475,-4,28,2434
475,-3,-12,636
480,-5,11,733
495,-12,-1,1620
500,-4,-11,529
510,-7,6,740
515,-8,-3,764
509,1,-14,541
540,-4,28,733
541,-2,12,1065
545,-5,4,2454
599,-2,-9,2227
610,-5,-5,762
600,15,-3,1416
629,-2,-7,748
646,-7,-16,416
650,-7,-23,488
660,-5,3,184
675,-8,-19,1096
555,140,120,950
710,-4,-15,764
720,-8,-4,187
720,-6,-9,214
730,-6,-3,764
735,24,23,1605
767,-5,-22,319
779,-2,-7,2227
795,-7,4,569
805,-7,-20,963
799,0,9,209
820,-9,-30,1076
838,-10,-15,946
840,-3,-17,937
855,-5,-20,746
860,18,13,733
886,-6,-24,1005
889,-1,-40,1416
886,5,-12,1065
900,-7,-19,214
910,-4,2,665
912,1,-10,748
920,-5,-19,1096
929,-6,4,997
935,-8,12,96
930,-1,-24,944
905,27,14,1389
945,-5,-28,187
944,2,-9,544
959,-5,23,740
960,-2,-21,2586
960,-1,-25,762
970,-4,-3,569
943,30,32,1008
985,-11,-21,187
980,-6,-10,1020
971,5,-17,1028
764,212,227,488
980,-4,-17,1085
990,0,-7,301
995,-2,-6,2475
1005,-5,-18,533
1035,-9,-4,733
1049,-4,2,2227
1050,-2,-21,2586
1045,4,9,2454
1075,-9,-8,431
1075,-9,0,1147
1080,-5,-7,762
1080,1,1,733
1090,-8,2,479
1095,-4,-15,404
1085,7,17,888
1109,-7,2,719
1110,4,-2,1069
1125,-5,-11,738
1080,48,64,488
1130,1,15,2586
1140,-6,-2,748
1117,19,10,301
1150,-4,-13,944
1110,44,24,2434
1169,-4,-2,2248
1170,-4,-6,1990
1180,-7,-2,733
1200,-6,-18,762
1219,-3,-7,2454
1240,-4,6,2475
1250,16,-9,1585
1280,-6,-27,2565
1289,8,5,937
360,-7,-14,212
360,-5,-13,228
390,-5,22,762
399,-4,-9,2454
395,8,3,2227
415,-7,19,1020
405,7,-5,872
420,-6,-18,950
420,-6,-21,719
450,-3,8,1372
450,-1,-1,1428
470,-1,-7,1005
475,-5,-31,2434
480,-7,-23,184
485,-3,0,1035
510,-5,-11,1020
525,1,-19,2402
535,-5,-16,1598
540,-10,-13,746
533,-1,-5,1400
530,8,2,1605
539,0,-9,1389
545,-2,-27,502
569,-5,17,1372
600,-8,-7,628
587,13,2,1598
621,-5,-19,1069
640,-11,-13,301
646,-5,-13,416
660,-3,-17,184
660,-2,-8,1990
649,12,6,872
660,8,4,214
685,-2,-11,733
690,-4,-2,544
689,1,7,1389
656,41,16,378
725,-10,-14,431
730,-6,12,764
767,-4,-14,187
779,-10,-9,748
760,18,38,1372
809,19,10,645
839,-5,-6,2465
834,6,14,1023
884,-2,-13,264
872,16,9,2565
891,0,1,282
888,10,0,1085
905,1,7,1089
920,-7,-12,1096
922,4,-3,2565
889,38,21,1416
935,-6,12,1074
930,-1,-3,2475
930,1,13,944
990,-6,9,2454
930,54,48,419
970,15,-7,2402
990,0,8,937
998,-6,-16,2565
990,2,6,2133
990,2,22,2153
1005,-4,-3,1620
1020,-6,-8,184
905,137,125,641
915,128,138,997
1006,49,57,229
1060,-3,5,2153
1049,10,-5,2565
1020,53,64,764
1090,-7,-2,2465
1095,-10,-3,1391
1090,-5,4,1020
1084,1,-3,2454
1080,9,27,762
1110,-10,-4,184
1049,52,66,569
1105,-4,-6,760
1140,2,6,762
1150,-4,-11,2475
1169,-3,1,2422
1175,-3,7,1010
1200,-6,8,214
1145,55,52,254
1170,36,45,229
1230,34,18,711
1225,56,59,187
1125,175,156,764
1310,32,15,246
1370,-5,9,209
1319,67,60,378
360,-9,-13,184
360,-7,-19,762
360,-6,-3,212
360,-5,-10,944
380,-2,10,1008
405,-6,-3,569
420,5,-4,1076
420,8,-1,2586
434,-5,-21,937
445,-9,-2,828
425,20,11,594
449,0,-8,1035
471,-4,8,719
480,-1,-10,1089
491,0,-9,944
495,0,6,301
502,-2,-1,533
510,-4,-6,760
510,-4,-5,187
510,-4,1,427
509,-1,15,946
510,0,10,1020
525,-11,-8,1008
517,-2,-16,1023
520,-2,7,2434
523,-3,-7,544
525,4,2,1521
540,-1,-4,762
550,-7,2,1076
550,-2,16,2475
521,60,47,820
605,-9,-8,544
590,16,17,397
515,102,91,1131
630,-6,-2,2248
630,-3,30,2586
630,-3,-5,2565
659,-18,-24,479
715,-5,-7,1605
720,-8,-14,200
725,-5,-7,1035
750,-3,1,937
760,-4,-16,1372
780,-4,-13,2586
767,12,2,187
795,-6,-24,748
805,-3,-1,1008
806,0,-7,445
735,73,79,282
735,74,68,1167
831,-10,-14,1096
824,-1,-3,416
825,2,8,2475
859,0,22,1035
870,-6,-12,828
880,-8,-7,229
886,-4,-13,1005
889,-6,-19,1416
878,6,-8,1428
891,-6,-3,282
917,-7,5,872
893,21,6,2133
930,0,-4,746
935,0,-9,1074
940,-4,3,404
960,5,-9,509
965,3,-10,642
985,3,-2,187
1005,-4,-4,725
990,16,10,1411
1010,0,9,2446
1020,-5,11,2248
1020,-2,-18,764
1030,11,16,213
1060,-7,-1,228
1075,-3,-10,1080
1080,-3,-11,2434
1085,3,0,997
1065,31,18,748
1110,-6,-2,2422
1049,56,50,645
1110,-5,-10,944
1125,-3,32,738
1125,-3,15,2586
1140,-6,9,214
1170,-9,6,229
1175,-11,-17,1096
1169,-2,-9,2248
1175,-4,-4,1010
1170,16,18,1990
1154,32,23,2227
1175,25,18,288
1200,1,7,184
1200,3,1,733
1200,8,-2,533
1215,-3,-31,2475
1219,3,-4,2454
1219,11,13,2586
1205,29,29,1069
1170,65,61,628
1240,-5,-10,647
1245,2,-10,997
1259,-3,-13,820
1245,18,12,1521
1265,-2,-8,1065
1290,-1,-10,1626
1294,-3,-13,1400
1319,-6,-3,378
1365,15,23,273
1155,237,221,529
345,-2,-13,1416
360,-6,-22,96
360,-4,-15,229
360,-4,-7,1076
375,-8,-20,529
390,-5,-5,1074
390,-2,11,282
415,-1,-32,1598
420,0,-13,2475
450,-9,-10,416
445,-4,-20,502
449,-4,-13,2454
475,-2,0,213
475,-1,-6,997
509,-8,3,541
515,-10,-17,762
510,-3,4,760
516,-5,-23,200
520,-5,-31,1010
540,-7,-26,733
540,-3,-13,746
540,-3,-18,762
546,-5,5,199
570,0,19,4963
576,-1,-1,209
600,-4,15,1620
625,-8,-21,1389
646,-6,-8,416
690,-5,-18,378
700,-8,5,2565
685,16,-5,254
705,-1,-5,746
715,-5,-27,419
720,-7,-16,2248
714,0,13,1092
720,-5,1,2475
720,-4,-9,209
780,0,3,760
795,-8,-29,2153
780,22,3,733
859,-7,-31,1035
844,13,-1,1400
883,-2,-10,1092
888,-4,13,1085
900,-9,-16,1096
895,-2,6,427
900,-7,-12,738
900,5,8,944
895,27,18,1598
925,-1,2,719
960,-5,-12,1065
930,34,29,529
980,-4,-13,1010
990,-6,-40,2153
990,-4,-5,2586
990,-2,-3,445
990,-1,-23,1089
1005,-5,-5,246
1020,-5,-19,266
1020,2,-4,1417
1019,20,3,488
1050,-10,-27,529
1080,0,8,533
1090,-10,-14,200
1109,-8,-6,719
1106,-4,-3,277
1170,-1,-17,937
1175,-6,-18,288
1215,-5,-24,2475
1155,66,30,541
1219,4,-14,2586
1259,-6,-8,820
1271,2,2,529
1439,-5,-20,1576
360,-9,-24,1076
360,0,-12,212
385,-14,-26,200
375,-2,-16,541
389,-3,-2,1605
395,-1,-6,2227
440,-2,-12,1416
450,-4,-14,1372
428,19,-4,1085
480,-3,-16,2475
490,-8,-20,419
509,-6,0,946
510,0,-26,937
540,-14,-31,214
539,-4,-20,1389
545,-3,-15,762
550,-5,-24,1076
575,5,-16,725
587,-4,-8,1598
570,26,2,96
659,-3,-11,479
660,8,-5,214
711,-7,-8,2475
714,-7,-13,1092
690,22,12,1020
720,-5,-6,214
720,-5,-16,187
735,-16,-13,738
742,-5,-12,200
750,-10,-9,733
767,-2,-6,187
765,1,-1,944
779,-8,-14,1416
770,4,-6,738
780,0,-14,762
795,-1,-5,748
806,-4,-18,479
825,-3,-20,1096
840,-4,-13,946
875,-4,-12,812
899,-5,-23,762
900,0,-9,1620
905,-2,-10,950
975,-5,0,760
980,-4,-26,1085
987,-10,-25,708
985,-8,-1,764
990,-5,6,2454
1015,0,-2,1167
1025,-10,-17,946
1034,-10,-19,277
1040,6,20,1521
1045,14,1,872
1060,2,19,2446
1006,70,76,229
1081,1,-12,719
1080,6,13,184
1095,0,-6,1391
1092,16,12,404
1125,-1,16,738
1120,10,12,1096
1130,12,44,419
1130,15,42,2586
1170,-2,0,1990
1175,-1,35,589
1152,23,11,284
1177,-1,-9,937
1178,6,-18,1023
1196,-4,5,1626
1223,-9,-10,1215
1227,-5,-6,645
1228,3,0,404
1202,35,28,200
1245,-3,16,1521
1190,70,79,762
1260,27,12,762
1260,38,36,950
1300,72,67,764
1439,-7,-25,1617
370,-7,4,1020
385,-10,-21,748
385,-8,-15,200
420,-6,-20,950
418,-3,-13,1068
420,-2,-15,2475
428,-5,-25,1085
450,-5,-26,2454
450,12,-5,1608
480,-10,-17,1068
492,-6,-22,628
495,-5,-30,1428
500,-8,-43,1598
510,-9,-14,213
510,-5,-13,200
505,3,-16,187
510,-1,-10,187
520,-2,-16,872
490,38,15,764
533,-3,-31,1400
540,-4,-30,2475
550,-8,-14,266
545,0,1,762
565,-5,-40,1504
590,-4,-32,1096
600,-3,32,4983
615,-4,-8,541
618,-3,-16,212
645,-6,-12,1134
660,-5,-18,502
674,-7,-15,1620
656,13,-5,378
660,17,5,214
685,-8,-19,733
690,-7,-9,544
719,-2,-19,419
725,-4,-30,1035
725,-1,-12,833
735,-6,-19,1389
739,-9,-12,533
735,-3,7,282
760,-9,-14,1372
767,-8,-11,319
767,-4,-13,187
780,-3,-15,2475
780,-2,-14,479
795,-8,-26,569
795,-5,-15,1080
790,2,1,937
795,-1,-14,748
810,4,-16,1047
865,-15,-24,762
855,-2,-27,2454
869,13,9,1020
883,0,-8,1092
880,4,-6,229
899,-8,-29,1504
899,-3,12,213
929,-3,-6,725
930,-3,-10,944
922,7,-9,2565
945,-5,-11,187
955,-1,-7,589
945,32,18,1428
975,3,-17,760
990,-4,-37,1089
990,-3,-12,2454
995,-3,-33,2475
960,43,65,733
1010,-1,-12,187
1005,11,11,1620
1016,2,2,212
990,34,36,1411
1040,-5,4,502
1075,-3,-17,1080
1090,-2,-3,1020
1085,11,12,888
1105,-4,-41,2402
1115,2,23,1605
1130,-12,3,419
1130,1,-9,1076
1140,-9,-19,431
1140,-1,-27,2446
1145,-3,-18,254
1141,4,-22,2153
1140,9,0,1031
1170,-5,-15,746
1169,2,-10,1569
1140,41,32,719
1200,-8,-13,214
1172,27,11,1023
1150,59,39,2475
1130,80,71,2454
1215,0,5,483
1225,-9,-10,187
1035,182,158,733
1260,-6,-9,762
1259,6,5,820
1300,-14,-18,764
1290,-4,10,1076
1229,67,59,445
1300,-4,8,2475
1285,23,21,594
1349,17,4,264
315,0,-5,1400
360,-4,-2,214
390,-13,6,950
385,-6,-20,200
390,-4,-3,1023
395,-7,-16,200
390,-1,7,748
399,-8,-19,2475
405,-4,6,1182
405,-2,-10,569
420,-6,-10,1990
420,-3,-41,2475
425,-5,-36,2402
425,-4,-13,1598
450,5,-22,2586
480,-10,2,1068
475,-3,33,427
495,1,8,301
500,-2,2,529
510,-7,27,229
509,-5,17,1096
515,-2,29,569
548,-10,29,645
541,-3,42,1065
540,1,8,2586
590,2,-8,2454
593,0,4,1065
601,4,8,1068
599,10,31,228
610,12,40,229
510,115,111,427
623,3,7,529
629,10,22,733
649,-9,-18,872
612,44,51,292
670,10,22,1096
695,0,5,246
692,12,10,277
645,62,41,1134
720,-7,7,950
705,8,15,725
720,1,7,209
740,2,8,427
730,16,36,764
689,61,73,1389
780,-2,19,1416
785,-5,-14,1372
793,0,12,1065
805,0,-4,301
806,6,13,445
825,0,0,569
855,-7,3,888
860,-6,2,733
835,24,33,725
869,-9,14,1035
855,22,30,746
880,-2,25,229
890,0,35,544
895,-4,-6,427
899,-7,-47,2248
875,17,-6,812
895,-1,13,1598
915,-2,14,997
920,16,29,1096
930,24,21,419
960,-5,1,184
970,-2,4,502
1020,-8,28,950
1020,-4,-9,569
1010,16,-10,719
1020,8,-10,740
1020,14,20,764
1045,-8,-6,1148
992,45,2,2565
1040,-2,17,502
1050,-4,-23,2465
1055,2,-2,1089
1015,49,72,431
1079,-1,-55,2475
1045,44,21,872
1110,-2,-36,2434
1110,7,0,509
1110,14,30,1069
1115,20,6,143
1140,-2,-43,2446
1141,1,-36,2153
1145,1,16,963
1160,0,-24,340
1170,-6,-31,1587
1169,-1,-27,2422
1170,0,2,631
1107,70,47,760
1190,-3,21,762
1195,-6,0,866
1196,-7,-37,1626
1125,67,83,764
1219,18,-29,2454
1260,-7,-12,292
1259,13,22,820
1227,67,52,645
1215,121,57,2475
1365,18,19,273
1439,2,2,1598
360,-8,-13,733
375,-3,-7,1065
360,16,-1,212
390,-8,-15,529
390,2,-9,746
399,-1,-36,2454
420,-7,-16,214
420,-6,-7,184
428,-11,-24,1085
419,0,33,544
425,2,-26,605
445,-5,-13,502
465,-11,-17,1010
456,-1,-16,427
495,-2,-6,301
525,-7,-31,1416
525,-4,-28,2402
540,-6,-18,733
545,-5,-40,2454
569,-6,-32,1372
564,1,-4,659
625,-6,-7,187
625,-2,-36,2586
599,36,13,725
660,-6,4,184
618,42,32,212
660,1,-21,719
675,0,-11,1023
645,45,10,1134
705,-5,-12,937
719,-5,-16,213
720,-3,0,184
665,55,45,213
760,-7,-11,198
764,-4,-9,266
770,-6,-20,187
795,-3,-48,2153
806,-5,-24,445
828,-4,-6,200
838,-9,-47,946
840,-10,-19,937
840,-7,-22,214
839,-5,-14,799
855,-9,-10,888
844,5,-22,1400
824,39,27,416
870,-5,-17,404
869,-1,-16,1035
880,-1,-9,502
886,-1,-26,583
865,24,5,762
895,-5,-7,427
900,-3,12,214
900,-1,-15,733
912,0,-29,748
920,-6,-27,594
945,-4,-46,1605
950,-2,4,1069
955,-3,4,544
960,-7,-4,1389
920,35,46,733
960,-1,-31,2586
969,0,-30,1605
975,-6,-36,760
990,-5,-34,937
990,-5,-54,2153
970,23,-2,569
1005,-6,-21,1620
1005,-1,-5,246
1020,-6,16,214
1030,-2,-26,872
1020,15,16,733
1026,9,1,200
1045,-7,-40,1400
1045,-6,-39,1969
1030,10,12,200
1045,-3,-44,2454
1050,-5,-44,2465
1060,19,2,2446
1080,-1,-2,746
1100,-6,15,502
1049,49,31,937
1125,0,-10,2586
1130,-3,14,419
1135,-5,3,733
1140,-6,8,431
1145,-9,-8,963
1140,-1,-3,1183
1160,-1,-26,1990
1170,-5,-49,1587
1180,-10,-13,1076
1184,-3,-18,937
1210,-3,-14,1008
1260,-8,-12,214
1259,-1,-21,820
1270,-9,-33,500
1233,42,24,397
1375,-5,-1,187
360,-5,-11,228
375,-7,-19,431
375,-2,-39,1411
390,-4,-16,733
405,-10,-33,569
397,0,-15,937
420,-6,3,1076
425,-4,-23,594
450,2,-27,1428
465,-10,-22,1010
465,-7,-13,2586
492,-10,-38,628
485,-1,-12,461
490,11,-9,997
510,-6,-12,740
480,27,15,1068
510,0,6,200
521,-9,-13,820
525,-11,-46,1416
530,-2,-28,1605
533,-3,-29,1400
535,-3,-22,254
569,-5,-6,544
545,19,5,273
600,-9,-15,184
600,-4,-3,214
580,25,-5,963
615,0,-19,1035
623,-5,-16,529
660,-7,-15,1990
675,-6,-26,335
675,-1,-21,1023
695,-8,-21,246
692,0,-1,277
708,-9,-30,544
719,-2,-24,1096
725,-1,-20,711
735,2,-21,2434
760,-4,-1,1372
780,-3,-7,2586
765,19,26,944
805,-5,-3,301
809,-7,-28,733
809,-3,-15,1372
823,-5,-22,541
835,-7,-24,2133
831,-3,-20,1096
839,-3,-16,719
837,0,-12,2565
835,7,-17,725
860,-6,-15,733
870,-4,15,404
878,0,4,1428
884,-3,-10,264
890,-1,1,541
900,-4,-22,1010
899,-2,14,213
905,2,-19,950
960,-3,-7,733
975,-8,-34,1391
975,-5,-5,762
1005,3,1,2454
1020,-4,-6,2248
1019,2,-6,488
940,97,92,404
1050,-3,-13,2465
1060,0,-17,2153
1049,26,11,937
1080,-5,-23,184
1090,-6,-21,1020
1110,-5,-21,184
1140,-4,-17,740
1145,-1,-13,1372
1140,12,-8,610
1160,-7,-1,340
1170,-13,-18,229
1175,3,-32,812
1172,15,-8,1598
1175,20,12,288
1215,-3,-12,483
1229,1,-17,419
1260,-8,-9,214
1259,2,-18,820
1200,116,95,733
1370,-8,-4,301
1375,-7,-6,187
360,-3,-24,1598
365,-5,-13,711
370,-7,-22,1020
390,-7,-21,950
395,1,2,2227
410,-11,-30,1620
395,10,2,416
449,-6,-21,200
450,-4,-18,2586
449,0,-6,1035
462,-5,-16,445
460,4,15,719
465,2,8,2586
479,-1,-3,733
495,-2,8,2248
509,-9,-11,946
509,-3,-24,502
480,46,41,944
479,54,71,762
550,-5,-6,2475
545,2,3,273
545,17,17,762
569,-4,-10,544
585,-1,-25,2454
590,14,12,397
615,-2,0,2133
645,-7,-8,820
660,-6,-9,488
660,-2,0,214
695,-3,-38,2565
705,-10,-16,1085
735,-5,-11,2434
690,59,35,461
765,-1,-14,888
780,-7,-17,184
780,-7,-8,746
805,-1,3,1065
793,17,22,1065
845,-7,-4,2425
855,1,-6,2454
870,6,-5,199
880,-4,-22,502
883,-1,-13,1092
890,-6,-17,544
895,-5,-15,340
875,17,6,812
900,-5,-17,184
900,-1,-10,529
920,-5,28,628
882,52,36,2227
940,-4,-14,404
960,-6,-4,1010
970,-8,-12,569
990,-3,26,2475
990,-3,7,1411
998,-3,-34,2565
1005,-7,2,746
1005,5,-16,2475
1025,-9,-12,946
1020,5,13,1416
1015,23,22,1167
1044,-6,6,1620
1041,-3,-16,2586
1081,-2,-25,719
1079,6,-4,2248
1110,-5,-11,488
1109,-2,-12,529
1110,-1,-8,509
1085,29,30,888
1140,-3,-9,2586
1141,0,-9,2153
1153,21,-2,2402
1200,0,-8,1069
1218,13,11,1028
1245,-1,-27,733
1250,-4,-15,187
1266,-14,-23,200
1260,-6,-13,431
1260,0,-12,762
1280,6,-22,2565
1319,-5,-22,143
1319,-4,-14,198
1365,-7,-19,273
1370,-5,-6,301
300,-5,-1,529
360,-7,-2,502
360,-1,1,2565
371,-3,-19,1069
390,-7,-22,544
390,-4,-5,760
450,-18,-30,2565
450,-4,-28,416
455,-6,-18,1096
480,-10,-18,1068
475,-2,-35,2434
480,-4,-15,2586
487,-9,-16,1069
465,20,53,2586
502,-1,-13,2425
505,-3,9,541
510,1,25,213
515,-1,-3,1065
520,6,-23,2402
525,7,-10,200
540,-7,-28,214
540,-6,-19,733
545,-6,-15,273
570,-3,-38,1047
585,-5,4,2248
585,-4,-6,764
593,-6,-24,1065
601,1,-18,1068
610,-6,4,229
625,-5,1,1389
630,-5,-7,2565
630,-2,11,2248
659,-8,-6,1076
660,-8,-19,431
660,-5,-7,762
720,-10,-24,950
720,-5,-15,200
764,-7,-28,488
799,-8,-11,209
770,22,15,187
835,-5,5,2133
840,-8,-4,1389
839,-5,9,2465
855,-5,-4,888
865,-6,1,1372
859,5,-12,1035
869,-1,37,1020
880,-8,-20,1182
883,-4,-13,1092
885,-6,-27,665
780,104,109,746
885,-1,6,1076
